period,time_period_s,attacker_key,reason
2,1922.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1922.04,metrica:Away:22,attacker_complete_support_unavailable
2,1922.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1922.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1922.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:15,attacker_complete_support_unavailable
2,1926.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:22,attacker_complete_support_unavailable
2,1926.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1926.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:15,attacker_complete_support_unavailable
2,1930.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:22,attacker_complete_support_unavailable
2,1930.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1930.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:15,attacker_complete_support_unavailable
2,1934.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:22,attacker_complete_support_unavailable
2,1934.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1934.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:15,attacker_complete_support_unavailable
2,1938.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:22,attacker_complete_support_unavailable
2,1938.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1938.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:15,attacker_complete_support_unavailable
2,1942.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:22,attacker_complete_support_unavailable
2,1942.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1942.04,metrica:Away:26,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:15,attacker_complete_support_unavailable
2,1946.04,metrica:Away:16,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:17,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:18,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:19,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:20,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:21,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:22,attacker_complete_support_unavailable
2,1946.04,metrica:Away:23,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:24,complete_ten_defenders_unavailable
2,1946.04,metrica:Away:26,attacker_complete_support_unavailable
2,1950.04,metrica:Away:15,restart_or_ball_out_span
2,1950.04,metrica:Away:16,restart_or_ball_out_span
2,1950.04,metrica:Away:17,restart_or_ball_out_span
2,1950.04,metrica:Away:18,restart_or_ball_out_span
2,1950.04,metrica:Away:19,restart_or_ball_out_span
2,1950.04,metrica:Away:20,restart_or_ball_out_span
2,1950.04,metrica:Away:21,restart_or_ball_out_span
2,1950.04,metrica:Away:22,restart_or_ball_out_span
2,1950.04,metrica:Away:23,restart_or_ball_out_span
2,1950.04,metrica:Away:24,restart_or_ball_out_span
2,1950.04,metrica:Away:26,restart_or_ball_out_span
2,1954.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1954.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1954.04,metrica:Home:12,attacker_complete_support_unavailable
2,1954.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1954.04,metrica:Home:14,attacker_complete_support_unavailable
2,1954.04,metrica:Home:2,attacker_complete_support_unavailable
2,1954.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1954.04,metrica:Home:4,attacker_complete_support_unavailable
2,1954.04,metrica:Home:5,attacker_complete_support_unavailable
2,1954.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1954.04,metrica:Home:7,attacker_complete_support_unavailable
2,1954.04,metrica:Home:8,attacker_complete_support_unavailable
2,1954.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:12,attacker_complete_support_unavailable
2,1958.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:14,attacker_complete_support_unavailable
2,1958.04,metrica:Home:2,attacker_complete_support_unavailable
2,1958.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:4,attacker_complete_support_unavailable
2,1958.04,metrica:Home:5,attacker_complete_support_unavailable
2,1958.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1958.04,metrica:Home:7,attacker_complete_support_unavailable
2,1958.04,metrica:Home:8,attacker_complete_support_unavailable
2,1958.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:12,attacker_complete_support_unavailable
2,1962.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:14,attacker_complete_support_unavailable
2,1962.04,metrica:Home:2,attacker_complete_support_unavailable
2,1962.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:4,attacker_complete_support_unavailable
2,1962.04,metrica:Home:5,attacker_complete_support_unavailable
2,1962.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1962.04,metrica:Home:7,attacker_complete_support_unavailable
2,1962.04,metrica:Home:8,attacker_complete_support_unavailable
2,1962.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:12,attacker_complete_support_unavailable
2,1966.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:14,attacker_complete_support_unavailable
2,1966.04,metrica:Home:2,attacker_complete_support_unavailable
2,1966.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:4,attacker_complete_support_unavailable
2,1966.04,metrica:Home:5,attacker_complete_support_unavailable
2,1966.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1966.04,metrica:Home:7,attacker_complete_support_unavailable
2,1966.04,metrica:Home:8,attacker_complete_support_unavailable
2,1966.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:12,attacker_complete_support_unavailable
2,1970.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:14,attacker_complete_support_unavailable
2,1970.04,metrica:Home:2,attacker_complete_support_unavailable
2,1970.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:4,attacker_complete_support_unavailable
2,1970.04,metrica:Home:5,attacker_complete_support_unavailable
2,1970.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1970.04,metrica:Home:7,attacker_complete_support_unavailable
2,1970.04,metrica:Home:8,attacker_complete_support_unavailable
2,1970.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:12,attacker_complete_support_unavailable
2,1974.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:14,attacker_complete_support_unavailable
2,1974.04,metrica:Home:2,attacker_complete_support_unavailable
2,1974.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:4,attacker_complete_support_unavailable
2,1974.04,metrica:Home:5,attacker_complete_support_unavailable
2,1974.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1974.04,metrica:Home:7,attacker_complete_support_unavailable
2,1974.04,metrica:Home:8,attacker_complete_support_unavailable
2,1974.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:12,attacker_complete_support_unavailable
2,1978.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:14,attacker_complete_support_unavailable
2,1978.04,metrica:Home:2,attacker_complete_support_unavailable
2,1978.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:4,attacker_complete_support_unavailable
2,1978.04,metrica:Home:5,attacker_complete_support_unavailable
2,1978.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1978.04,metrica:Home:7,attacker_complete_support_unavailable
2,1978.04,metrica:Home:8,attacker_complete_support_unavailable
2,1978.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:12,attacker_complete_support_unavailable
2,1982.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:14,attacker_complete_support_unavailable
2,1982.04,metrica:Home:2,attacker_complete_support_unavailable
2,1982.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:4,attacker_complete_support_unavailable
2,1982.04,metrica:Home:5,attacker_complete_support_unavailable
2,1982.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1982.04,metrica:Home:7,attacker_complete_support_unavailable
2,1982.04,metrica:Home:8,attacker_complete_support_unavailable
2,1982.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:12,attacker_complete_support_unavailable
2,1986.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:14,attacker_complete_support_unavailable
2,1986.04,metrica:Home:2,attacker_complete_support_unavailable
2,1986.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:4,attacker_complete_support_unavailable
2,1986.04,metrica:Home:5,attacker_complete_support_unavailable
2,1986.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1986.04,metrica:Home:7,attacker_complete_support_unavailable
2,1986.04,metrica:Home:8,attacker_complete_support_unavailable
2,1986.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:12,attacker_complete_support_unavailable
2,1990.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:14,attacker_complete_support_unavailable
2,1990.04,metrica:Home:2,attacker_complete_support_unavailable
2,1990.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:4,attacker_complete_support_unavailable
2,1990.04,metrica:Home:5,attacker_complete_support_unavailable
2,1990.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1990.04,metrica:Home:7,attacker_complete_support_unavailable
2,1990.04,metrica:Home:8,attacker_complete_support_unavailable
2,1990.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:12,attacker_complete_support_unavailable
2,1994.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:14,attacker_complete_support_unavailable
2,1994.04,metrica:Home:2,attacker_complete_support_unavailable
2,1994.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:4,attacker_complete_support_unavailable
2,1994.04,metrica:Home:5,attacker_complete_support_unavailable
2,1994.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1994.04,metrica:Home:7,attacker_complete_support_unavailable
2,1994.04,metrica:Home:8,attacker_complete_support_unavailable
2,1994.04,metrica:Home:9,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:1,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:10,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:12,attacker_complete_support_unavailable
2,1998.04,metrica:Home:13,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:14,attacker_complete_support_unavailable
2,1998.04,metrica:Home:2,attacker_complete_support_unavailable
2,1998.04,metrica:Home:3,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:4,attacker_complete_support_unavailable
2,1998.04,metrica:Home:5,attacker_complete_support_unavailable
2,1998.04,metrica:Home:6,complete_ten_defenders_unavailable
2,1998.04,metrica:Home:7,attacker_complete_support_unavailable
2,1998.04,metrica:Home:8,attacker_complete_support_unavailable
2,1998.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:12,attacker_complete_support_unavailable
2,2002.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:14,attacker_complete_support_unavailable
2,2002.04,metrica:Home:2,attacker_complete_support_unavailable
2,2002.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:4,attacker_complete_support_unavailable
2,2002.04,metrica:Home:5,attacker_complete_support_unavailable
2,2002.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2002.04,metrica:Home:7,attacker_complete_support_unavailable
2,2002.04,metrica:Home:8,attacker_complete_support_unavailable
2,2002.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2006.04,metrica:Away:15,restart_or_ball_out_span
2,2006.04,metrica:Away:16,restart_or_ball_out_span
2,2006.04,metrica:Away:17,restart_or_ball_out_span
2,2006.04,metrica:Away:18,restart_or_ball_out_span
2,2006.04,metrica:Away:19,restart_or_ball_out_span
2,2006.04,metrica:Away:20,restart_or_ball_out_span
2,2006.04,metrica:Away:21,restart_or_ball_out_span
2,2006.04,metrica:Away:22,restart_or_ball_out_span
2,2006.04,metrica:Away:23,restart_or_ball_out_span
2,2006.04,metrica:Away:24,restart_or_ball_out_span
2,2006.04,metrica:Away:26,restart_or_ball_out_span
2,2010.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2010.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2010.04,metrica:Home:12,attacker_complete_support_unavailable
2,2010.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2010.04,metrica:Home:14,attacker_complete_support_unavailable
2,2010.04,metrica:Home:2,attacker_complete_support_unavailable
2,2010.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2010.04,metrica:Home:4,attacker_complete_support_unavailable
2,2010.04,metrica:Home:5,attacker_complete_support_unavailable
2,2010.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2010.04,metrica:Home:7,attacker_complete_support_unavailable
2,2010.04,metrica:Home:8,attacker_complete_support_unavailable
2,2010.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:12,attacker_complete_support_unavailable
2,2014.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:14,attacker_complete_support_unavailable
2,2014.04,metrica:Home:2,attacker_complete_support_unavailable
2,2014.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:4,attacker_complete_support_unavailable
2,2014.04,metrica:Home:5,attacker_complete_support_unavailable
2,2014.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2014.04,metrica:Home:7,attacker_complete_support_unavailable
2,2014.04,metrica:Home:8,attacker_complete_support_unavailable
2,2014.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:15,attacker_complete_support_unavailable
2,2018.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:22,attacker_complete_support_unavailable
2,2018.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2018.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:15,attacker_complete_support_unavailable
2,2022.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:22,attacker_complete_support_unavailable
2,2022.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2022.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2026.04,metrica:Home:1,restart_or_ball_out_span
2,2026.04,metrica:Home:10,restart_or_ball_out_span
2,2026.04,metrica:Home:12,restart_or_ball_out_span
2,2026.04,metrica:Home:13,restart_or_ball_out_span
2,2026.04,metrica:Home:14,restart_or_ball_out_span
2,2026.04,metrica:Home:2,restart_or_ball_out_span
2,2026.04,metrica:Home:3,restart_or_ball_out_span
2,2026.04,metrica:Home:4,restart_or_ball_out_span
2,2026.04,metrica:Home:5,restart_or_ball_out_span
2,2026.04,metrica:Home:6,restart_or_ball_out_span
2,2026.04,metrica:Home:7,restart_or_ball_out_span
2,2026.04,metrica:Home:8,restart_or_ball_out_span
2,2026.04,metrica:Home:9,restart_or_ball_out_span
2,2030.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2030.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2030.04,metrica:Home:12,attacker_complete_support_unavailable
2,2030.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2030.04,metrica:Home:14,attacker_complete_support_unavailable
2,2030.04,metrica:Home:2,attacker_complete_support_unavailable
2,2030.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2030.04,metrica:Home:4,attacker_complete_support_unavailable
2,2030.04,metrica:Home:5,attacker_complete_support_unavailable
2,2030.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2030.04,metrica:Home:7,attacker_complete_support_unavailable
2,2030.04,metrica:Home:8,attacker_complete_support_unavailable
2,2030.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:12,attacker_complete_support_unavailable
2,2034.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:14,attacker_complete_support_unavailable
2,2034.04,metrica:Home:2,attacker_complete_support_unavailable
2,2034.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:4,attacker_complete_support_unavailable
2,2034.04,metrica:Home:5,attacker_complete_support_unavailable
2,2034.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2034.04,metrica:Home:7,attacker_complete_support_unavailable
2,2034.04,metrica:Home:8,attacker_complete_support_unavailable
2,2034.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:12,attacker_complete_support_unavailable
2,2038.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:14,attacker_complete_support_unavailable
2,2038.04,metrica:Home:2,attacker_complete_support_unavailable
2,2038.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:4,attacker_complete_support_unavailable
2,2038.04,metrica:Home:5,attacker_complete_support_unavailable
2,2038.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2038.04,metrica:Home:7,attacker_complete_support_unavailable
2,2038.04,metrica:Home:8,attacker_complete_support_unavailable
2,2038.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:12,attacker_complete_support_unavailable
2,2042.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:14,attacker_complete_support_unavailable
2,2042.04,metrica:Home:2,attacker_complete_support_unavailable
2,2042.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:4,attacker_complete_support_unavailable
2,2042.04,metrica:Home:5,attacker_complete_support_unavailable
2,2042.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2042.04,metrica:Home:7,attacker_complete_support_unavailable
2,2042.04,metrica:Home:8,attacker_complete_support_unavailable
2,2042.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:12,attacker_complete_support_unavailable
2,2046.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:14,attacker_complete_support_unavailable
2,2046.04,metrica:Home:2,attacker_complete_support_unavailable
2,2046.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:4,attacker_complete_support_unavailable
2,2046.04,metrica:Home:5,attacker_complete_support_unavailable
2,2046.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2046.04,metrica:Home:7,attacker_complete_support_unavailable
2,2046.04,metrica:Home:8,attacker_complete_support_unavailable
2,2046.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2050.04,metrica:Home:1,restart_or_ball_out_span
2,2050.04,metrica:Home:10,restart_or_ball_out_span
2,2050.04,metrica:Home:12,restart_or_ball_out_span
2,2050.04,metrica:Home:13,restart_or_ball_out_span
2,2050.04,metrica:Home:14,restart_or_ball_out_span
2,2050.04,metrica:Home:2,restart_or_ball_out_span
2,2050.04,metrica:Home:3,restart_or_ball_out_span
2,2050.04,metrica:Home:4,restart_or_ball_out_span
2,2050.04,metrica:Home:5,restart_or_ball_out_span
2,2050.04,metrica:Home:6,restart_or_ball_out_span
2,2050.04,metrica:Home:7,restart_or_ball_out_span
2,2050.04,metrica:Home:8,restart_or_ball_out_span
2,2050.04,metrica:Home:9,restart_or_ball_out_span
2,2054.04,metrica:Home:1,complete_ten_defenders_unavailable
2,2054.04,metrica:Home:10,complete_ten_defenders_unavailable
2,2054.04,metrica:Home:12,attacker_complete_support_unavailable
2,2054.04,metrica:Home:13,complete_ten_defenders_unavailable
2,2054.04,metrica:Home:14,attacker_complete_support_unavailable
2,2054.04,metrica:Home:2,attacker_complete_support_unavailable
2,2054.04,metrica:Home:3,complete_ten_defenders_unavailable
2,2054.04,metrica:Home:4,attacker_complete_support_unavailable
2,2054.04,metrica:Home:5,attacker_complete_support_unavailable
2,2054.04,metrica:Home:6,complete_ten_defenders_unavailable
2,2054.04,metrica:Home:7,attacker_complete_support_unavailable
2,2054.04,metrica:Home:8,attacker_complete_support_unavailable
2,2054.04,metrica:Home:9,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:15,attacker_complete_support_unavailable
2,2058.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:22,attacker_complete_support_unavailable
2,2058.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2058.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:15,attacker_complete_support_unavailable
2,2062.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:22,attacker_complete_support_unavailable
2,2062.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2062.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:15,attacker_complete_support_unavailable
2,2066.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:22,attacker_complete_support_unavailable
2,2066.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2066.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:15,attacker_complete_support_unavailable
2,2070.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:17,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:18,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:19,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:20,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:21,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:22,attacker_complete_support_unavailable
2,2070.04,metrica:Away:23,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:24,complete_ten_defenders_unavailable
2,2070.04,metrica:Away:26,complete_ten_defenders_unavailable
2,2074.04,metrica:Away:15,attacker_complete_support_unavailable
2,2074.04,metrica:Away:16,complete_ten_defenders_unavailable
2,2074.04,metrica:Away:17,complete_ten_defenders_unavailable
