history,outer_heldout_match,model,inner_heldout_match,alpha,MAE,constant_features_removed,solver
1s,J03WQQ,B4,J03WOY,1.0,2.0578779776041274,0,solve
1s,J03WQQ,B4,J03WOY,10.0,2.057977826934636,0,solve
1s,J03WQQ,B4,J03WOY,100.0,2.058891759701114,0,solve
1s,J03WQQ,B4,J03WPY,0.01,2.0049544940891426,0,solve
1s,J03WQQ,B4,J03WPY,0.1,2.004955899825578,0,solve
1s,J03WQQ,B4,J03WPY,1.0,2.004969970856344,0,solve
1s,J03WQQ,B4,J03WPY,10.0,2.0051152538160313,0,solve
1s,J03WQQ,B4,J03WPY,100.0,2.0067255344652004,0,solve
1s,J03WQQ,B4,J03WR9,0.01,2.077123803954853,0,solve
1s,J03WQQ,B4,J03WR9,0.1,2.077123598623955,0,solve
1s,J03WQQ,B4,J03WR9,1.0,2.07712153037318,0,solve
1s,J03WQQ,B4,J03WR9,10.0,2.077102518998463,0,solve
1s,J03WQQ,B4,J03WR9,100.0,2.0770916656245926,0,solve
1s,J03WR9,B1,J03WMX,0.01,2.0829197661985117,0,solve
1s,J03WR9,B1,J03WMX,0.1,2.082920186126419,0,solve
1s,J03WR9,B1,J03WMX,1.0,2.082924385288061,0,solve
1s,J03WR9,B1,J03WMX,10.0,2.082966365166885,0,solve
1s,J03WR9,B1,J03WMX,100.0,2.0833852861036126,0,solve
1s,J03WR9,B1,J03WN1,0.01,1.95367906768981,0,solve
1s,J03WR9,B1,J03WN1,0.1,1.9536797426519146,0,solve
1s,J03WR9,B1,J03WN1,1.0,1.9536864921131505,0,solve
1s,J03WR9,B1,J03WN1,10.0,1.9537539707500515,0,solve
1s,J03WR9,B1,J03WN1,100.0,1.954428151686649,0,solve
1s,J03WR9,B1,J03WOH,0.01,2.0651292448924785,0,solve
1s,J03WR9,B1,J03WOH,0.1,2.065129775364656,0,solve
1s,J03WR9,B1,J03WOH,1.0,2.0651350799401125,0,solve
1s,J03WR9,B1,J03WOH,10.0,2.065188111069798,0,solve
1s,J03WR9,B1,J03WOH,100.0,2.0657197508524647,0,solve
1s,J03WR9,B1,J03WOY,0.01,2.1246660464712264,0,solve
1s,J03WR9,B1,J03WOY,0.1,2.1246662592215437,0,solve
1s,J03WR9,B1,J03WOY,1.0,2.1246683866771954,0,solve
1s,J03WR9,B1,J03WOY,10.0,2.124689656481963,0,solve
1s,J03WR9,B1,J03WOY,100.0,2.1249038077182956,0,solve
1s,J03WR9,B1,J03WPY,0.01,2.085453610162986,0,solve
1s,J03WR9,B1,J03WPY,0.1,2.085454187822688,0,solve
1s,J03WR9,B1,J03WPY,1.0,2.0854599642662337,0,solve
1s,J03WR9,B1,J03WPY,10.0,2.0855177133608818,0,solve
1s,J03WR9,B1,J03WPY,100.0,2.086094996045771,0,solve
1s,J03WR9,B1,J03WQQ,0.01,2.2047646798731897,0,solve
1s,J03WR9,B1,J03WQQ,0.1,2.2047649277436214,0,solve
1s,J03WR9,B1,J03WQQ,1.0,2.2047674063701708,0,solve
1s,J03WR9,B1,J03WQQ,10.0,2.2047921848627707,0,solve
1s,J03WR9,B1,J03WQQ,100.0,2.2050412703964755,0,solve
1s,J03WR9,B2,J03WMX,0.01,2.0579032190680917,0,solve
1s,J03WR9,B2,J03WMX,0.1,2.057902218556976,0,solve
1s,J03WR9,B2,J03WMX,1.0,2.0578922264494723,0,solve
1s,J03WR9,B2,J03WMX,10.0,2.057796745054552,0,solve
1s,J03WR9,B2,J03WMX,100.0,2.0570570635644763,0,solve
1s,J03WR9,B2,J03WN1,0.01,1.8645503138422421,0,solve
1s,J03WR9,B2,J03WN1,0.1,1.864553242512181,0,solve
1s,J03WR9,B2,J03WN1,1.0,1.8645825073729252,0,solve
1s,J03WR9,B2,J03WN1,10.0,1.8648732242748387,0,solve
1s,J03WR9,B2,J03WN1,100.0,1.8677002373584994,0,solve
1s,J03WR9,B2,J03WOH,0.01,2.0289448515913255,0,solve
1s,J03WR9,B2,J03WOH,0.1,2.0289451608835636,0,solve
1s,J03WR9,B2,J03WOH,1.0,2.0289482555484684,0,solve
1s,J03WR9,B2,J03WOH,10.0,2.0289807492365366,0,solve
1s,J03WR9,B2,J03WOH,100.0,2.0294691901814566,0,solve
1s,J03WR9,B2,J03WOY,0.01,2.0870010476389966,0,solve
1s,J03WR9,B2,J03WOY,0.1,2.0870022887964668,0,solve
1s,J03WR9,B2,J03WOY,1.0,2.087014690429312,0,solve
1s,J03WR9,B2,J03WOY,10.0,2.0871378949371593,0,solve
1s,J03WR9,B2,J03WOY,100.0,2.0883732970925775,0,solve
1s,J03WR9,B2,J03WPY,0.01,2.026321273298169,0,solve
1s,J03WR9,B2,J03WPY,0.1,2.02632259870542,0,solve
1s,J03WR9,B2,J03WPY,1.0,2.0263358454486227,0,solve
1s,J03WR9,B2,J03WPY,10.0,2.0264684248090616,0,solve
1s,J03WR9,B2,J03WPY,100.0,2.027821418497426,0,solve
1s,J03WR9,B2,J03WQQ,0.01,2.180339590293137,0,solve
1s,J03WR9,B2,J03WQQ,0.1,2.1803389346242996,0,solve
1s,J03WR9,B2,J03WQQ,1.0,2.180332386459051,0,solve
1s,J03WR9,B2,J03WQQ,10.0,2.18026838045833,0,solve
1s,J03WR9,B2,J03WQQ,100.0,2.179829043870102,0,solve
1s,J03WR9,B3,J03WMX,0.01,2.0516262020020233,0,solve
1s,J03WR9,B3,J03WMX,0.1,2.0516254130496994,0,solve
1s,J03WR9,B3,J03WMX,1.0,2.051617534668515,0,solve
1s,J03WR9,B3,J03WMX,10.0,2.051540061980964,0,solve
1s,J03WR9,B3,J03WMX,100.0,2.050957152362643,0,solve
1s,J03WR9,B3,J03WN1,0.01,1.860875149108982,0,solve
1s,J03WR9,B3,J03WN1,0.1,1.8608777729787838,0,solve
1s,J03WR9,B3,J03WN1,1.0,1.8609039920598471,0,solve
1s,J03WR9,B3,J03WN1,10.0,1.8611651438954002,0,solve
1s,J03WR9,B3,J03WN1,100.0,1.8636682260441741,0,solve
1s,J03WR9,B3,J03WOH,0.01,2.0248525015564423,0,solve
1s,J03WR9,B3,J03WOH,0.1,2.0248529203748933,0,solve
1s,J03WR9,B3,J03WOH,1.0,2.0248571303270797,0,solve
1s,J03WR9,B3,J03WOH,10.0,2.0249018742255323,0,solve
1s,J03WR9,B3,J03WOH,100.0,2.02545650868402,0,solve
1s,J03WR9,B3,J03WOY,0.01,2.0623397932489724,0,solve
1s,J03WR9,B3,J03WOY,0.1,2.0623406820001247,0,solve
1s,J03WR9,B3,J03WOY,1.0,2.0623495622604815,0,solve
1s,J03WR9,B3,J03WOY,10.0,2.0624385303262343,0,solve
1s,J03WR9,B3,J03WOY,100.0,2.0633113369981486,0,solve
1s,J03WR9,B3,J03WPY,0.01,2.0156604985507593,0,solve
1s,J03WR9,B3,J03WPY,0.1,2.015661805742219,0,solve
1s,J03WR9,B3,J03WPY,1.0,2.0156748699232776,0,solve
1s,J03WR9,B3,J03WPY,10.0,2.0158049296009772,0,solve
1s,J03WR9,B3,J03WPY,100.0,2.0171789961472406,0,solve
1s,J03WR9,B3,J03WQQ,0.01,2.1751971968169013,0,solve
1s,J03WR9,B3,J03WQQ,0.1,2.175197113969704,0,solve
1s,J03WR9,B3,J03WQQ,1.0,2.175196288620469,0,solve
1s,J03WR9,B3,J03WQQ,10.0,2.175190061071795,0,solve
1s,J03WR9,B3,J03WQQ,100.0,2.175272199228707,0,solve
1s,J03WR9,B4,J03WMX,0.01,2.047896842836241,0,solve
1s,J03WR9,B4,J03WMX,0.1,2.0478959471889255,0,solve
1s,J03WR9,B4,J03WMX,1.0,2.0478870062852566,0,solve
1s,J03WR9,B4,J03WMX,10.0,2.04780032183093,0,solve
1s,J03WR9,B4,J03WMX,100.0,2.0471439763756845,0,solve
1s,J03WR9,B4,J03WN1,0.01,1.8527380015422765,0,solve
1s,J03WR9,B4,J03WN1,0.1,1.8527409198277864,0,solve
1s,J03WR9,B4,J03WN1,1.0,1.8527701509036787,0,solve
1s,J03WR9,B4,J03WN1,10.0,1.8530593231416306,0,solve
1s,J03WR9,B4,J03WN1,100.0,1.8557090651549837,0,solve
1s,J03WR9,B4,J03WOH,0.01,2.025646459828166,0,solve
1s,J03WR9,B4,J03WOH,0.1,2.025644813480442,0,solve
1s,J03WR9,B4,J03WOH,1.0,2.0256285750492493,0,solve
1s,J03WR9,B4,J03WOH,10.0,2.0254876329562688,0,solve
1s,J03WR9,B4,J03WOH,100.0,2.0251849765166465,0,solve
1s,J03WR9,B4,J03WOY,0.01,2.05674215606242,0,solve
1s,J03WR9,B4,J03WOY,0.1,2.056743062773194,0,solve
1s,J03WR9,B4,J03WOY,1.0,2.0567521168505696,0,solve
1s,J03WR9,B4,J03WOY,10.0,2.056841415795099,0,solve
1s,J03WR9,B4,J03WOY,100.0,2.0577150246420404,0,solve
1s,J03WR9,B4,J03WPY,0.01,2.0046047241893032,0,solve
1s,J03WR9,B4,J03WPY,0.1,2.004606125673864,0,solve
1s,J03WR9,B4,J03WPY,1.0,2.0046202108343127,0,solve
1s,J03WR9,B4,J03WPY,10.0,2.0047668036820743,0,solve
1s,J03WR9,B4,J03WPY,100.0,2.0063851599491964,0,solve
1s,J03WR9,B4,J03WQQ,0.01,2.172158545014637,0,solve
1s,J03WR9,B4,J03WQQ,0.1,2.1721583596345395,0,solve
1s,J03WR9,B4,J03WQQ,1.0,2.1721565184370224,0,solve
1s,J03WR9,B4,J03WQQ,10.0,2.172142213133068,0,solve
1s,J03WR9,B4,J03WQQ,100.0,2.17218832391253,0,solve
