episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B023592,4.119999999999891,17.987497850791417,17.984458336876855,8.06055,16.07694857142858,0.9998310207489793,1.0001690078098338,4.496841129948467,4.362777028514057,4.041364695662138,4.326831574550393,0.14166441870399762,2.3058105155899167,6.916087817449791,0,Away,19,2,Away_19_2_69,119183,119286,4767.32,4771.44,37.6929,39.13798285714285,45.75345,55.21493142857143,valley,valley,False,False,False,False,False,False,False,True,False,False
B023593,2.4400000000005093,10.019049301694714,10.000166154140054,4.619700000000002,8.869142857142862,0.9981152755130702,1.001888283380856,5.430116043884582,4.109726840594265,4.326831574550393,2.6705373799993297,0.1958927285897764,-5.557696183590595,48.132552776765266,0,Away,19,2,Away_19_2_69,119286,119347,4771.44,4773.88,45.75345,55.21493142857143,50.37315,64.0840742857143,valley,valley,False,False,False,False,False,False,False,True,False,False
B023594,2.84,10.500862175987542,9.626628617169995,-3.341549999999998,-9.02806857142857,0.9167464971765206,1.0908140942778524,4.372041742710114,3.699710069632436,3.857570613846836,2.1449224523348023,1.6026426954526343,-106.99099947965253,107.37992842071881,0,Away,20,1,Away_20_1_0,18,89,0.72,3.56,59.316300000000005,44.25712,55.97475000000001,35.22905142857143,valley,direction,False,False,False,False,False,False,False,True,False,False
B023595,1.2399999999999998,3.7043154815048336,3.5329072786795512,-1.8681000000000125,2.998605714285709,0.9537274285408192,1.048517605842559,3.6781044370708895,2.961025296561114,2.1449224523348023,3.671666282604621,0.45175968955095286,-62.581088995988765,62.581088995988765,0,Away,20,1,Away_20_1_0,89,120,3.56,4.8,55.97475000000001,35.22905142857143,54.106649999999995,38.22765714285714,direction,valley,False,True,False,False,False,False,False,True,True,False
B023596,2.4800000000000004,7.321157484410975,7.2423925306209265,-3.126749999999994,6.532662857142853,0.9892414616189088,1.0108755433314376,3.6719744007821236,2.96350164115681,3.671666282604621,2.4046048394014443,0.4949062918073475,19.163580883492852,23.86116361101076,0,Away,20,1,Away_20_1_0,120,182,4.8,7.28,54.106649999999995,38.22765714285714,50.9799,44.76031999999999,valley,valley,False,False,False,False,False,False,False,True,False,False
B023597,5.04,16.26824528666234,12.591527374240474,4.032450000000004,11.928365714285725,0.773994192512191,1.2919993582306488,3.758072064787063,3.2213443858736994,2.4046048394014443,3.108864779234029,4.485154215078994,-123.96029063344706,124.95662609492292,0,Away,20,1,Away_20_1_0,182,308,7.28,12.32,50.9799,44.76031999999999,55.012350000000005,56.68868571428572,valley,valley,False,False,False,False,False,False,False,True,False,False
B023598,1.8399999999999999,4.894020983628222,4.580977481205981,4.193549999999995,-1.8437714285714293,0.936035521002167,1.068335525268688,3.153326237232573,2.6693487099987148,3.108864779234029,1.7642949858776984,0.6405510615605292,-87.07888421825865,87.07888421825865,0,Away,20,1,Away_20_1_0,308,354,12.32,14.16,55.012350000000005,56.68868571428572,59.2059,54.84491428571429,valley,direction,False,False,False,False,False,False,False,True,False,False
B023599,2.2399999999999984,6.992559934714773,6.716917856041427,-5.270699999999998,-4.163737142857144,0.9605806626976605,1.0410369881813315,4.096951133688939,3.0978647956797745,1.7642949858776984,2.6534525843411885,0.43525379447218543,-7.656486595330442,115.56538363285479,0,Away,20,1,Away_20_1_0,354,410,14.16,16.4,59.2059,54.84491428571429,53.9352,50.681177142857145,direction,direction,False,False,False,False,False,False,False,True,False,False
B023600,2.200000000000003,6.219635210152516,5.968815051658079,3.8188500000000047,-4.58728,0.9596728505740956,1.042021767523985,3.858040371769408,2.8240059435384635,2.6534525843411885,0.7872948785336704,0.616739595738926,4.314492993859129,119.20254257167376,0,Away,20,1,Away_20_1_0,410,465,16.4,18.6,53.9352,50.681177142857145,57.75405000000001,46.093897142857145,direction,direction,False,False,False,False,False,False,False,True,False,False
B023601,1.6799999999999997,2.7869313181481625,2.7151196840249314,-2.596800000000009,-0.7927828571428606,0.9742327219707202,1.0264487913905793,2.117444204803974,1.6386180891218074,0.7872948785336704,1.6381516167275934,0.12134665641706123,-34.65247377467351,106.411379544807,0,Away,20,1,Away_20_1_0,465,507,18.6,20.28,57.75405000000001,46.093897142857145,55.15725,45.301114285714284,direction,valley,False,False,False,False,False,False,False,False,False,False
B023602,1.9599999999999973,4.360450723015171,4.230537538327966,-1.5451499999999996,-3.938268571428573,0.9702064779676327,1.0307084344507553,3.0956965694331795,2.212988393842139,1.6381516167275934,1.256226565422588,0.29515125417826615,-38.59948085336411,112.61638611502423,0,Away,20,1,Away_20_1_0,507,556,20.28,22.24,55.15725,45.301114285714284,53.6121,41.36284571428571,valley,direction,False,False,False,False,False,False,False,True,False,False
B023603,1.6000000000000014,2.63671277898547,2.3376940166893774,-0.9650999999999996,2.129177142857145,0.8865941088922297,1.127911848240755,2.0882487548772315,1.6383913668307148,1.256226565422588,0.8539011945184312,0.4638909715426335,-131.59899229125926,131.59899229125926,0,Away,20,1,Away_20_1_0,556,596,22.24,23.84,53.6121,41.36284571428571,52.647,43.49202285714286,direction,direction,False,False,False,False,False,False,False,False,False,False
B023604,3.4800000000000004,11.115951459699403,10.154978761332,9.135449999999999,-4.43476571428571,0.9135501174279697,1.0946306950465108,4.128079890567318,3.167644178261403,0.8539011945184312,2.7887272863350976,1.8863084783112685,-119.35628317104674,120.58087839975131,0,Away,20,1,Away_20_1_0,596,683,23.84,27.32,52.647,43.49202285714286,61.78245,39.05725714285715,direction,valley,False,False,False,False,False,False,False,True,False,False
B023605,2.120000000000001,5.667322853114386,5.609486100002609,-0.3533999999999935,-5.59834285714286,0.9897946959065526,1.0103105261481529,2.981186947735284,2.675403678040643,2.7887272863350976,2.04152100441783,0.2932701686980483,-9.05044486877464,47.54943408407788,0,Away,20,1,Away_20_1_0,683,736,27.32,29.44,61.78245,39.05725714285715,61.429050000000004,33.458914285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023606,1.4399999999999977,2.5659543102464992,2.521183916418668,0.39059999999999917,-2.490742857142859,0.982552146915067,1.0177576865917135,2.220536477971078,1.7889291556913627,2.04152100441783,0.968836932241814,0.1353145056998415,-44.11255141274939,66.302796837381,0,Away,20,1,Away_20_1_0,736,772,29.44,30.88,61.429050000000004,33.458914285714286,61.81965,30.968171428571427,valley,direction,False,True,False,False,False,False,False,False,True,False
B023607,3.6800000000000033,12.734302228907012,12.412962259338965,-9.20805,8.324268571428572,0.9747657968381964,1.0258874523948773,4.495788097469197,3.433617125321687,0.968836932241814,3.5572591554425714,0.7410808191430662,-93.90685474850946,103.01502730054993,0,Away,20,1,Away_20_1_0,772,864,30.88,34.56,61.81965,30.968171428571427,52.6116,39.29244,direction,valley,False,False,False,False,False,False,False,True,False,False
B023608,3.4399999999999977,11.963334316399209,11.902270510429119,-7.538850000000004,9.21030857142857,0.9948957536122364,1.0051304333838307,3.7301536605926082,3.478627782361184,3.5572591554425714,3.649795346687845,0.5133112483817593,-2.5016921476453895,37.16445671837213,0,Away,20,1,Away_20_1_0,864,950,34.56,38.0,52.6116,39.29244,45.07275,48.50274857142857,valley,valley,False,False,False,False,False,False,False,True,False,False
B023609,3.1199999999999974,7.131656088854994,6.863405476343662,-2.427750000000003,6.41968571428572,0.9623859298360529,1.0390841854580677,3.6878886735668925,2.3030531337729463,3.649795346687845,0.25247774452318017,0.6335278811019345,-69.35956756786369,69.35956756786369,0,Away,20,1,Away_20_1_0,950,1028,38.0,41.12,45.07275,48.50274857142857,42.644999999999996,54.92243428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
B023610,2.200000000000003,2.7838783380979972,2.709184925714062,-1.992449999999991,-1.835708571428576,0.9731692971773446,1.0275704370251686,1.939771883614217,1.2473113606602335,0.25247774452318017,1.8922019489369992,0.1694110755023553,-37.07299950748826,37.83102346440027,0,Away,20,1,Away_20_1_0,1028,1083,41.12,43.32,42.644999999999996,54.92243428571429,40.652550000000005,53.08672571428571,valley,valley,False,False,False,False,False,False,False,False,False,False
B023611,1.9600000000000009,3.472425736410589,3.408432884151509,-2.652450000000009,-2.1405428571428615,0.9815711387033927,1.018774860598439,2.145344329196664,1.7740569071840344,1.8922019489369992,0.8394603951957648,0.18611341319464197,-54.303695323907036,78.29387627596682,0,Away,20,1,Away_20_1_0,1083,1132,43.32,45.28,40.652550000000005,53.08672571428571,38.000099999999996,50.94618285714285,valley,direction,False,False,False,False,False,False,False,True,False,False
B023612,1.7999999999999972,4.945523548492937,4.52698332008689,1.8262500000000017,4.142268571428573,0.9153698846437421,1.0924545550121474,3.637921881699376,2.706033676250421,0.8394603951957648,3.5031112527265345,0.7632846262314683,-123.11795849306878,123.11795849306878,0,Away,20,1,Away_20_1_0,1132,1177,45.28,47.08,38.000099999999996,50.94618285714285,39.82635,55.088451428571425,direction,valley,False,False,False,False,False,False,False,True,False,False
B023613,2.760000000000005,15.47594219210336,14.82002928803745,12.772950000000009,-7.515651428571417,0.957617255484413,1.0442585430377898,6.83947056818445,5.577166657932997,3.5031112527265345,6.79972381791981,1.6661617045860346,-62.02068204340817,73.34319123567812,0,Away,20,1,Away_20_1_0,1177,1246,47.08,49.84,39.82635,55.088451428571425,52.59930000000001,47.57280000000001,valley,valley,True,False,False,False,False,False,False,False,False,False
B023614,4.359999999999999,29.372774432843887,28.619046229426637,27.064649999999993,-9.303468571428581,0.9743392233804632,1.026336594077068,7.174891423572354,6.737446223991065,6.79972381791981,6.193690832414495,2.9215990739670983,38.340456228857754,40.960902802621845,0,Away,20,1,Away_20_1_0,1246,1355,49.84,54.2,52.59930000000001,47.57280000000001,79.66395,38.26933142857143,valley,valley,True,False,False,False,False,False,False,False,False,False
B023615,1.519999999999996,0.6792371631493761,0.6034918838556128,-0.5806500000000057,-0.16446285714285125,0.888484783514259,1.1255116784832944,0.6679600006738053,0.45102114295698786,0.6088954965881412,0.16550852758722792,0.07836638992319407,-13.91523472725287,37.916027156757224,0,Away,20,1,Away_20_1_1,2227,2265,89.08,90.6,97.8429,37.033091428571424,97.26225,36.86862857142857,valley,valley,False,False,True,False,False,False,False,False,True,False
B023616,1.3200000000000074,1.1270524148199086,1.1101349257800912,1.0788000000000153,-0.26189714285714416,0.9849896164389829,1.0152391287283655,1.1700035343568584,0.833582908767202,0.16550852758722792,1.077682936433335,0.040367664546916815,-5.20820626128655,31.526277527218294,0,Away,20,1,Away_20_1_1,2265,2298,90.6,91.92,97.26225,36.86862857142857,98.34105000000001,36.60673142857143,valley,valley,False,True,False,False,False,False,False,False,True,False
B023617,1.7999999999999972,2.108665436289174,2.0002795036204515,1.9121999999999986,-0.5870342857142887,0.9485997490149695,1.054185393827486,1.8095596840110308,1.1694417139926683,1.077682936433335,0.3841079796764975,0.20770259218675016,49.89164154122192,84.71117051364843,0,Away,20,1,Away_20_1_1,2298,2343,91.92,93.72,98.34105000000001,36.60673142857143,100.25325000000001,36.01969714285714,valley,direction,False,False,False,False,False,False,False,False,False,False
B023618,1.4399999999999977,1.344225606961677,1.2072082159449207,-0.549900000000008,1.074691428571434,0.8980696467117201,1.1134993857787063,1.3388683964113801,0.9186418419923921,0.3841079796764975,0.7632566578586591,0.23672133695136613,102.42818403490351,107.58076473818976,0,Away,20,1,Away_20_1_1,2343,2379,93.72,95.16,100.25325000000001,36.01969714285714,99.70335,37.094388571428574,direction,valley,False,True,False,False,False,False,False,False,True,False
B023619,4.159999999999997,5.709730294756389,5.662184213268553,-5.661899999999989,0.05673142857142466,0.9916727973068185,1.0083971272740329,1.8146918868321023,1.3667287050168426,0.7632566578586591,1.2457672089016743,0.2997662500266172,16.364277113930132,53.034599926546086,0,Away,20,1,Away_20_1_1,2379,2483,95.16,99.32,99.70335,37.094388571428574,94.04145000000001,37.15112,valley,valley,False,False,False,False,False,False,False,True,False,False
B023620,3.280000000000001,4.801006357890604,4.7522945079427235,-4.742250000000013,-0.30881714285713713,0.9898538251531741,1.010250174913711,1.586040038934485,1.461095495857431,1.2457672089016743,1.5754884280724317,0.3073549955082934,18.80326577935425,41.404601231281994,0,Away,20,1,Away_20_1_1,2483,2565,99.32,102.6,94.04145000000001,37.15112,89.2992,36.84230285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023621,2.200000000000003,3.5168240326494677,3.505072613717249,-3.1453500000000076,-1.5467085714285744,0.9966585138115752,1.0033526891529234,1.7037567737595403,1.598144450791232,1.5754884280724317,1.4498232760888012,0.06872087154898222,21.1472372713578,50.580311682484584,0,Away,20,1,Away_20_1_1,2565,2620,102.6,104.8,89.2992,36.84230285714286,86.15384999999999,35.29559428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
B023622,1.5600000000000023,2.500539865250706,2.486251551553471,-1.7626499999999936,-1.7534285714285787,0.9942859084568915,1.005746930027377,1.719327630580422,1.5990829976839094,1.4498232760888012,1.388140101016674,0.09012867635560877,-9.790712278031156,51.37200130439627,0,Away,20,1,Away_20_1_1,2620,2659,104.8,106.36,86.15384999999999,35.29559428571429,84.3912,33.54216571428571,valley,valley,False,False,False,False,False,False,False,False,False,False
B023623,1.2800000000000011,2.0644193615504003,2.033711509539312,-2.032200000000003,0.07839428571428897,0.985125186973626,1.0150994139862268,1.6621887927992935,1.6060189133265648,1.388140101016674,1.5320956740152094,0.13630293796049678,-41.34868215340645,42.11537890002351,0,Away,20,1,Away_20_1_1,2659,2691,106.36,107.64,84.3912,33.54216571428571,82.359,33.62056,valley,valley,False,True,False,False,False,False,False,False,True,False
B023624,1.0799999999999983,1.4222346863703792,1.3484107785092745,-1.3448999999999955,-0.09723999999999933,0.9480930196903667,1.054748826572508,1.671501738706301,1.3245701011883841,1.5320956740152094,1.075170067824282,0.20956098176835003,37.67118596388669,56.41388010036783,0,Away,20,1,Away_20_1_1,2691,2718,107.64,108.72,82.359,33.62056,81.0141,33.52332,valley,valley,False,True,False,False,False,False,False,False,True,False
B023625,2.3200000000000074,3.969728099619576,3.9100506923299463,-3.6814500000000123,1.3173542857142877,0.9849668778838155,1.015262566136724,2.1773484963344734,1.700311399293448,1.075170067824282,1.3432115204897264,0.1666822514219349,-21.200550148798857,79.57662555340075,0,Away,20,1,Away_20_1_1,2718,2776,108.72,111.04,81.0141,33.52332,77.33264999999999,34.840674285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023626,4.319999999999993,7.217494162072438,7.125172923372395,-6.167699999999996,3.5675714285714264,0.9872086853654573,1.0129570523681195,2.0345079395575705,1.6677116107550547,1.3432115204897264,1.2170061626795101,0.418803271335974,-35.363681897957214,55.4524952320417,0,Away,20,1,Away_20_1_1,2776,2884,111.04,115.36,77.33264999999999,34.840674285714286,71.16494999999999,38.40824571428571,valley,valley,False,False,False,False,False,False,False,True,False,False
B023627,2.799999999999997,3.498101846609176,3.444902190549238,-3.3091499999999883,0.9575371428571415,0.9847918504398304,1.015443009153028,1.3910733123954948,1.2488669341959013,1.2170061626795101,1.1086465738755857,0.25826518255980474,33.320006065906654,44.354071366008924,0,Away,20,1,Away_20_1_1,2884,2954,115.36,118.16,71.16494999999999,38.40824571428571,67.8558,39.365782857142854,valley,valley,False,False,False,False,False,False,False,True,False,False
B023628,3.0,3.246339944767036,3.1973583730961637,-3.0833999999999975,0.8460171428571428,0.9849117552369003,1.0153193874302682,1.137752190030061,1.0824624367506772,1.1086465738755857,1.0097031312545572,0.23697833198043008,-28.673541364283004,39.90048092526328,0,Away,20,1,Away_20_1_1,2954,3029,118.16,121.16,67.8558,39.365782857142854,64.7724,40.2118,valley,valley,False,False,False,False,False,False,False,True,False,False
B023629,2.240000000000009,2.267634430992776,2.2636246694478124,-1.622850000000014,1.57808571428572,0.9982317425197994,1.0017713897533824,1.18802598233177,1.0122905948433991,1.0097031312545572,0.7901617318626282,0.035588060512673575,-7.866494494764616,32.43478557609973,0,Away,20,1,Away_20_1_1,3029,3085,121.16,123.4,64.7724,40.2118,63.14954999999999,41.78988571428572,valley,valley,False,False,False,False,False,False,False,False,False,False
B023630,2.559999999999988,1.6629317556507202,1.6253778572406308,-1.0265999999999948,1.2601371428571397,0.9774170537771742,1.023104718846019,0.9633053276797363,0.651745471125089,0.7901617318626282,0.2600923133804351,0.10967043671381833,-11.381906646725907,22.557145524740996,0,Away,20,1,Away_20_1_1,3085,3149,123.4,125.96,63.14954999999999,41.78988571428572,62.122949999999996,43.05002285714286,valley,valley,False,False,False,False,False,False,False,False,False,False
B023631,1.6000000000000085,0.4869269984077724,0.4842731552543461,0.2671500000000009,0.4039199999999994,0.9945498130888115,1.005480054231031,0.3371572409161036,0.30325042130669977,0.2600923133804351,0.2631023797779458,0.015025110001701007,0.0,0.0,0,Away,20,1,Away_20_1_1,3149,3189,125.96,127.56,62.122949999999996,43.05002285714286,62.3901,43.453942857142856,valley,valley,False,False,True,True,False,False,False,False,True,False
B023632,2.5999999999999943,0.7375878561529826,0.6265650892797087,0.07545000000000357,0.62200571428572,0.8494785862495996,1.1771927111370095,0.3445707474525542,0.2833757391454932,0.2631023797779458,0.19876483707960044,0.14605571026637187,0.0,0.0,0,Away,20,1,Away_20_1_1,3189,3254,127.56,130.16,62.3901,43.453942857142856,62.46555,44.075948571428576,valley,valley,False,False,True,False,False,False,False,False,True,False
B023633,3.640000000000015,0.8250203061108132,0.817060186828358,-0.8170499999999947,-0.00408000000000186,0.9903516080471042,1.0097423903535854,0.3738147954209616,0.226350787933151,0.19876483707960044,0.05640035460867541,0.035576687753809816,0.0,0.0,0,Away,20,1,Away_20_1_1,3254,3345,130.16,133.8,62.46555,44.075948571428576,61.648500000000006,44.071868571428574,valley,valley,False,False,True,False,False,False,False,False,True,False
B023634,1.6399999999999864,0.19902672319387013,0.19162554646806684,-0.03675000000001205,-0.18806857142857325,0.9628131508822869,1.0386231213020267,0.20430996671754278,0.11981115320132003,0.05640035460867541,0.022630686228781505,0.019021239577676666,0.0,0.0,0,Away,20,1,Away_20_1_1,3345,3386,133.8,135.44,61.648500000000006,44.071868571428574,61.611749999999994,43.8838,valley,valley,False,False,True,True,False,False,False,False,True,False
B023635,1.8400000000000034,0.18020160291087495,0.1774734864705055,-0.04079999999999728,0.1727199999999911,0.9848607537541232,1.015371966227884,0.1979968691774404,0.09633342040426919,0.022630686228781505,0.044615720323686096,0.007467925961793126,0.0,0.0,0,Away,20,1,Away_20_1_1,3386,3432,135.44,137.28,61.611749999999994,43.8838,61.570949999999996,44.05651999999999,valley,valley,False,False,True,True,False,False,False,False,True,False
B023636,1.4799999999999898,0.2395680020299339,0.23145130470796274,-0.23144999999999527,-0.0007771428571388128,0.9661194431092807,1.0350687041155915,0.26411277160028634,0.1587846255545288,0.044615720323686096,0.26340839905727026,0.018815829494712766,0.0,0.0,0,Away,20,1,Away_20_1_1,3432,3469,137.28,138.76,61.570949999999996,44.05651999999999,61.3395,44.05574285714285,valley,valley,False,True,True,True,False,False,False,False,True,False
B023637,2.0800000000000125,0.9434523552465076,0.8682942022854085,-0.4737000000000009,0.7276971428571457,0.9203370975299949,1.086558395487702,0.5402635706440184,0.44999466566452573,0.26340839905727026,0.4326126740692082,0.15188277488209512,-16.02236894977553,16.02236894977553,0,Away,20,1,Away_20_1_1,3469,3521,138.76,140.84,61.3395,44.05574285714285,60.8658,44.78344,valley,valley,False,False,True,False,False,False,False,False,True,False
B023638,1.8799999999999955,0.745421051944552,0.7395482897688354,0.3076500000000024,0.6725200000000058,0.9921215504171815,1.0079410124490347,0.5083587486677952,0.3972528952642304,0.4326126740692082,0.21161300172753675,0.034876481166714844,-1.1166344906439856,1.1166344906439856,0,Away,20,1,Away_20_1_1,3521,3568,140.84,142.72,60.8658,44.78344,61.17345,45.455960000000005,valley,valley,False,False,True,False,False,False,False,False,True,False
B023639,3.8400000000000034,1.3142394614590511,1.2840375210877686,-0.06705000000000183,1.2822857142857131,0.9770194540211471,1.0235210730802453,0.6050042597677721,0.3409030880227196,0.21161300172753675,0.0163883046900047,0.11485725712231971,-17.79732910632767,19.427214399909538,0,Away,20,1,Away_20_1_1,3568,3664,142.72,146.56,61.17345,45.455960000000005,61.1064,46.73824571428572,valley,valley,False,False,False,False,False,False,False,False,False,False
B023640,1.2800000000000011,1.5529645338860836,1.550268348512613,-0.829500000000003,1.3096800000000073,0.9982638461377326,1.0017391733347698,1.940590658361122,1.2351705186335535,1.9365137677549853,0.0378132494867722,0.005189256432746727,1.1526288916008882,5.134786067947645,0,Away,20,1,Away_20_1_2,3721,3753,148.84,150.12,59.848650000000006,48.23084571428571,59.01915,49.540525714285714,valley,valley,False,True,False,False,False,False,False,False,True,False
B023641,1.6399999999999864,1.731583098529964,1.6035988123885185,1.5116999999999976,-0.5350628571428544,0.9260882794189327,1.079810664084252,1.3682979376488278,1.0316045407794323,0.0378132494867722,1.216163766160898,0.26361174958828565,77.44436155890573,78.9596923532332,0,Away,20,1,Away_20_1_2,3753,3794,150.12,151.76,59.01915,49.540525714285714,60.53085,49.00546285714286,valley,direction,False,False,False,False,False,False,False,False,False,False
B023642,3.3200000000000216,7.880511536997837,7.376781670728773,-3.805799999999998,6.319240000000001,0.9360790395516679,1.06828585808197,3.409978174115661,2.3598684784655513,1.216163766160898,0.6796610837581066,0.972357007067858,41.303890752119344,155.78210265002892,0,Away,20,1,Away_20_1_2,3794,3877,151.76,155.08,60.53085,49.00546285714286,56.72505,55.32470285714286,direction,direction,False,False,False,False,False,False,False,True,False,False
B023643,3.0,8.867965393370651,8.30717669023954,7.673549999999999,-3.1821085714285715,0.9367624163767785,1.0675065336927294,4.805003873515566,2.926036788395041,0.6796610837581066,4.802055937381623,1.2289892250803243,-115.22463531975642,115.22463531975642,0,Away,20,1,Away_20_1_2,3877,3952,155.08,158.08,56.72505,55.32470285714286,64.3986,52.14259428571429,direction,valley,False,False,False,False,False,False,False,True,False,False
B023644,4.399999999999977,16.77178459486895,15.758236147774621,10.717650000000006,-11.552228571428572,0.9395682408534862,1.064318648203369,4.880780169451371,3.820690728009974,4.802055937381623,1.5337237602338636,1.7234444855124942,93.96594922041255,126.53046834973632,0,Away,20,1,Away_20_1_2,3952,4062,158.08,162.48,64.3986,52.14259428571429,75.11625000000001,40.59036571428572,valley,direction,False,False,False,False,False,False,False,True,False,False
B023645,1.2399999999999807,3.029094788374063,2.892001550681617,-2.7337499999999935,0.943548571428579,0.9547411859745616,1.0474042753055006,3.180870645358569,2.4658305291839118,3.1792072245324348,1.0835919952848305,0.32267578904505767,85.38242654334363,85.38242654334363,0,Away,20,1,Away_20_1_3,4395,4426,175.8,177.04,59.621849999999995,59.84262285714285,56.8881,60.78617142857143,valley,direction,False,True,False,False,False,False,False,False,True,False
B023646,2.5999999999999943,6.204697843242038,6.004718310028692,3.5293499999999938,-4.858017142857143,0.9677696580452894,1.0333037326462682,3.4319480255394845,2.3666823950959985,1.0835919952848305,1.016009682407148,0.278503755394406,25.505409106141705,132.44882698297883,0,Away,20,1,Away_20_1_3,4426,4491,177.04,179.64,56.8881,60.78617142857143,60.417449999999995,55.928154285714285,direction,direction,False,False,False,False,False,False,False,True,False,False
B023647,1.8400000000000034,2.444084745858279,2.408813126832384,-1.8377999999999943,-1.5572000000000088,0.9855685777321487,1.0146427378002034,1.7225657906338747,1.3216623048694514,1.016009682407148,1.7172810750770677,0.1434384544617398,-36.760235765399,51.51871015721089,0,Away,20,1,Away_20_1_3,4491,4537,179.64,181.48,60.417449999999995,55.928154285714285,58.57965,54.37095428571428,direction,valley,False,False,False,False,False,False,False,False,False,False
B023648,2.7600000000000193,4.826730996828024,4.491005138674407,-4.293299999999995,-1.3178399999999897,0.9304444647165452,1.0747551712338301,1.9527815065303755,1.748365085653956,1.7172810750770677,1.3228598469765056,0.7457912394106085,-76.87737640818408,84.70396992008098,0,Away,20,1,Away_20_1_3,4537,4606,181.48,184.24,58.57965,54.37095428571428,54.286350000000006,53.05311428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
B023649,4.799999999999983,9.507070046559468,8.227678009891427,6.641849999999991,4.855977142857149,0.8654273051105748,1.155498554407445,3.0295513079588785,1.9752033967848233,1.3228598469765056,0.18825062335601295,1.4509766630830732,-106.00179767528175,171.4828893197706,0,Away,20,1,Away_20_1_3,4606,4726,184.24,189.04,54.286350000000006,53.05311428571429,60.9282,57.909091428571436,valley,valley,False,False,False,False,False,False,False,True,False,False
B023650,2.4399999999999977,6.884181670746328,6.642123482059827,-6.4694999999999965,-1.5044514285714286,0.9648384949346843,1.036442891996858,3.6696736001473083,2.792488441409861,1.029741598753447,3.6040773085741686,0.6121279150060042,-83.95117471648615,83.95117471648615,0,Away,20,1,Away_20_1_4,5092,5153,203.68,206.12,64.99215,54.19347428571428,58.52265,52.68902285714285,valley,valley,False,False,False,False,False,False,False,True,False,False
B023651,2.079999999999984,5.8323586884926035,5.6809431987505885,-5.548649999999995,1.2188514285714334,0.9740387212396998,1.026653230712695,3.6043031341597733,2.8191140475639656,3.6040773085741686,1.96356685579956,0.5639501239595971,-41.66624056938112,42.05725023903466,0,Away,20,1,Away_20_1_4,5153,5205,206.12,208.2,58.52265,52.68902285714285,52.974000000000004,53.907874285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023652,2.3200000000000216,3.8756474651952515,3.797397491161491,-2.998349999999995,2.3302628571428627,0.979809831844492,1.0206062110210712,2.001330720878608,1.6755042963674567,1.96356685579956,1.415961258999368,0.36426302376587044,16.389383759752608,44.6770672082816,0,Away,20,1,Away_20_1_4,5205,5263,208.2,210.52,52.974000000000004,53.907874285714286,49.97565000000001,56.23813714285715,valley,valley,False,False,False,False,False,False,False,True,False,False
B023653,2.6799999999999784,4.441454167570589,3.9816900243489526,-1.6029000000000124,3.6447999999999894,0.8964834205475725,1.1154695971836261,1.929993142964337,1.653710521298013,1.415961258999368,1.3566156988390692,0.7846898004994907,-107.72361573490366,107.72361573490366,0,Away,20,1,Away_20_1_4,5263,5330,210.52,213.2,49.97565000000001,56.23813714285715,48.372749999999996,59.88293714285714,valley,direction,False,False,False,False,False,False,False,True,False,False
B023654,2.960000000000008,8.173478888202991,8.031224345820506,7.879350000000002,-1.554479999999998,0.9825955943205769,1.0177126844248243,3.5664216047049804,2.7425811720521818,1.3566156988390692,2.165836385787633,0.3906015712896472,-70.03958195432324,82.44083931131969,0,Away,20,1,Away_20_1_4,5330,5404,213.2,216.16,48.372749999999996,59.88293714285714,56.2521,58.32845714285714,direction,valley,False,False,False,False,False,False,False,True,False,False
B023655,2.240000000000009,5.53903593153342,5.372736022130813,2.4020999999999972,-4.8058514285714296,0.9699767411769491,1.0309525554052166,2.5867556133715217,2.4673988539319764,2.165836385787633,2.287527564516115,0.5093791100923807,-61.00919483471192,61.00919483471192,0,Away,20,1,Away_20_1_4,5404,5460,216.16,218.4,56.2521,58.32845714285714,58.654199999999996,53.52260571428571,valley,valley,False,False,False,False,False,False,False,True,False,False
B023656,3.319999999999993,11.62817778074122,11.496681845805476,-6.337199999999996,-9.592371428571418,0.9886916129581773,1.0114377293117596,4.227462752823941,3.4879996676553224,2.287527564516115,4.2249822031995565,0.6426334144511604,-38.9917190795626,39.730882112881716,0,Away,20,1,Away_20_1_4,5460,5543,218.4,221.72,58.654199999999996,53.52260571428571,52.317,43.93023428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
