team,player,period,block_id,frames,start_s,end_s
Away,23,2,Away_23_2_65,1017,4101.16,4141.8
Away,23,2,Away_23_2_66,3703,4142.24,4290.32
Away,23,2,Away_23_2_67,6015,4290.76,4531.32
Away,23,2,Away_23_2_68,815,4531.76,4564.32
Away,23,2,Away_23_2_69,5598,4583.88,4807.76
Away,23,2,Away_23_2_70,3485,4931.52,5070.88
Away,23,2,Away_23_2_71,2441,5071.32,5168.92
Away,23,2,Away_23_2_72,4000,5169.36,5329.32
Away,23,2,Away_23_2_73,1837,5329.76,5403.2
Away,23,2,Away_23_2_74,3444,5403.64,5541.36
Away,23,2,Away_23_2_75,1019,5541.8,5582.52
Away,23,2,Away_23_2_76,479,5582.96,5602.08
Away,23,2,Away_23_2_77,394,5645.72,5661.44
Away,23,2,Away_23_2_78,1096,5700.88,5744.68
Away,23,2,Away_23_2_79,1376,5745.12,5800.12
Away,24,1,Away_24_1_0,1365,0.24,54.8
Away,24,1,Away_24_1_1,1524,85.92,146.84
Away,24,1,Away_24_1_2,410,147.2,163.56
Away,24,1,Away_24_1_3,357,175.64,189.88
Away,24,1,Away_24_1_4,3688,202.48,349.96
Away,24,1,Away_24_1_5,222,354.92,363.76
Away,24,1,Away_24_1_6,411,368.8,385.2
Away,24,1,Away_24_1_7,1191,415.68,463.28
Away,24,1,Away_24_1_8,439,463.64,481.16
Away,24,1,Away_24_1_9,1242,505.64,555.28
Away,24,1,Away_24_1_10,1335,583.16,636.52
Away,24,1,Away_24_1_11,546,636.88,658.68
Away,24,1,Away_24_1_12,32,691.24,692.48
Away,24,1,Away_24_1_13,1405,728.32,784.48
Away,24,1,Away_24_1_14,1732,806.04,875.28
Away,24,1,Away_24_1_15,488,999.4,1018.88
Away,24,1,Away_24_1_16,221,1019.24,1028.04
Away,24,1,Away_24_1_17,2034,1061.96,1143.28
Away,24,1,Away_24_1_18,1572,1151.72,1214.56
Away,24,1,Away_24_1_19,1962,1214.92,1293.36
Away,24,1,Away_24_1_20,508,1293.72,1314.0
Away,24,1,Away_24_1_21,1423,1366.64,1423.52
Away,24,1,Away_24_1_22,175,1461.6,1468.56
Away,24,1,Away_24_1_23,1254,1475.4,1525.52
Away,24,1,Away_24_1_24,4326,1525.88,1698.88
Away,24,1,Away_24_1_25,234,1699.24,1708.56
Away,24,1,Away_24_1_26,1149,1724.72,1770.64
Away,24,1,Away_24_1_27,585,1771.0,1794.36
Away,24,1,Away_24_1_28,713,1804.76,1833.24
Away,24,1,Away_24_1_29,158,1833.6,1839.88
Away,24,1,Away_24_1_30,18,1859.6,1860.28
Away,24,1,Away_24_1_31,1128,1886.04,1931.12
Away,24,1,Away_24_1_32,2081,1936.36,2019.56
Away,24,1,Away_24_1_33,581,2019.92,2043.12
Away,24,1,Away_24_1_34,136,2043.48,2048.88
Away,24,1,Away_24_1_35,1800,2058.64,2130.6
Away,24,1,Away_24_1_36,499,2130.96,2150.88
Away,24,1,Away_24_1_37,2129,2171.72,2256.84
Away,24,1,Away_24_1_38,377,2257.2,2272.24
Away,24,1,Away_24_1_39,2564,2300.56,2403.08
Away,24,1,Away_24_1_40,1029,2507.44,2548.56
Away,24,1,Away_24_1_41,2519,2548.92,2649.64
Away,24,1,Away_24_1_42,191,2668.28,2675.88
Away,24,1,Away_24_1_43,2989,2676.24,2795.76
Away,24,1,Away_24_1_44,1363,2796.12,2850.6
Away,24,2,Away_24_2_45,859,2850.92,2885.24
Away,24,2,Away_24_2_46,1266,2885.6,2936.2
Away,24,2,Away_24_2_47,216,2947.0,2955.6
Away,24,2,Away_24_2_48,2163,2965.4,3051.88
Away,24,2,Away_24_2_49,1575,3080.64,3143.6
Away,24,2,Away_24_2_50,703,3143.96,3172.04
Away,24,2,Away_24_2_51,1890,3187.28,3262.84
Away,24,2,Away_24_2_52,478,3295.96,3315.04
Away,24,2,Away_24_2_53,1511,3315.4,3375.8
Away,24,2,Away_24_2_54,513,3376.16,3396.64
Away,24,2,Away_24_2_55,952,3435.48,3473.52
Away,24,2,Away_24_2_56,51,3496.64,3498.64
Away,24,2,Away_24_2_57,470,3551.88,3570.64
Away,24,2,Away_24_2_58,2427,3571.0,3668.04
Away,24,2,Away_24_2_59,359,3668.4,3682.72
Away,24,2,Away_24_2_60,2531,3742.88,3844.08
Away,24,2,Away_24_2_61,867,3854.56,3889.2
Away,24,2,Away_24_2_62,1056,3889.56,3931.76
Away,24,2,Away_24_2_63,2346,3932.12,4025.92
Away,24,2,Away_24_2_64,1860,4026.36,4100.72
Away,24,2,Away_24_2_65,1017,4101.16,4141.8
Away,24,2,Away_24_2_66,3041,4142.24,4263.84
Away,26,2,Away_26_2_0,656,4264.12,4290.32
Away,26,2,Away_26_2_1,6015,4290.76,4531.32
Away,26,2,Away_26_2_2,815,4531.76,4564.32
Away,26,2,Away_26_2_3,5598,4583.88,4807.76
Away,26,2,Away_26_2_4,3485,4931.52,5070.88
Away,26,2,Away_26_2_5,2441,5071.32,5168.92
Away,26,2,Away_26_2_6,4000,5169.36,5329.32
Away,26,2,Away_26_2_7,1837,5329.76,5403.2
Away,26,2,Away_26_2_8,3444,5403.64,5541.36
Away,26,2,Away_26_2_9,1019,5541.8,5582.52
Away,26,2,Away_26_2_10,479,5582.96,5602.08
Away,26,2,Away_26_2_11,394,5645.72,5661.44
Away,26,2,Away_26_2_12,1096,5700.88,5744.68
Away,26,2,Away_26_2_13,1376,5745.12,5800.12
Away,27,2,Away_27_2_0,386,4274.92,4290.32
Away,27,2,Away_27_2_1,6015,4290.76,4531.32
Away,27,2,Away_27_2_2,815,4531.76,4564.32
Away,27,2,Away_27_2_3,5598,4583.88,4807.76
Away,27,2,Away_27_2_4,3485,4931.52,5070.88
Away,27,2,Away_27_2_5,2441,5071.32,5168.92
Away,27,2,Away_27_2_6,4000,5169.36,5329.32
Away,27,2,Away_27_2_7,1837,5329.76,5403.2
Away,27,2,Away_27_2_8,3444,5403.64,5541.36
Away,27,2,Away_27_2_9,1019,5541.8,5582.52
Away,27,2,Away_27_2_10,479,5582.96,5602.08
Away,27,2,Away_27_2_11,394,5645.72,5661.44
Away,27,2,Away_27_2_12,1096,5700.88,5744.68
Away,27,2,Away_27_2_13,1376,5745.12,5800.12
Away,28,2,Away_28_2_0,810,4775.4,4807.76
Away,28,2,Away_28_2_1,3485,4931.52,5070.88
Away,28,2,Away_28_2_2,2441,5071.32,5168.92
Away,28,2,Away_28_2_3,4000,5169.36,5329.32
Away,28,2,Away_28_2_4,1837,5329.76,5403.2
Away,28,2,Away_28_2_5,3444,5403.64,5541.36
Away,28,2,Away_28_2_6,1019,5541.8,5582.52
Away,28,2,Away_28_2_7,479,5582.96,5602.08
Away,28,2,Away_28_2_8,394,5645.72,5661.44
Away,28,2,Away_28_2_9,1096,5700.88,5744.68
Away,28,2,Away_28_2_10,1376,5745.12,5800.12
