match_id,variable,rank_group,n,median,q1,q3,mean,sd
J03WOH,ball_defender_distance_m,far,33861,29.8413798359,16.2668612137,42.0603684747,29.5626358959,16.3915573871
J03WOH,ball_defender_distance_m,middle,45148,24.9610972628,15.0709503901,36.2548764377,26.3548127056,14.7016406355
J03WOH,ball_defender_distance_m,near,33861,24.1776902076,14.4722176744,35.8481018088,25.9224714128,14.9246424783
J03WOH,ball_goalward_offset_from_centroid_m,far,33861,-4.58914299011,-18.8450000352,9.43042797021,-3.15887149315,21.4172231612
J03WOH,ball_goalward_offset_from_centroid_m,middle,45148,-4.58914299011,-18.8450000352,9.43042797021,-3.15887149315,21.4171440963
J03WOH,ball_goalward_offset_from_centroid_m,near,33861,-4.58914299011,-18.8450000352,9.43042797021,-3.15887149315,21.4172231612
J03WOH,defender_abs_lateral_offset_from_centroid_m,far,33861,12.7729998045,6.78514296072,18.5524285373,13.2149307936,7.96673764372
J03WOH,defender_abs_lateral_offset_from_centroid_m,middle,45148,7.13271430561,3.62328581555,12.7274290328,8.61159585157,6.32380696931
J03WOH,defender_abs_lateral_offset_from_centroid_m,near,33861,7.2572856456,3.83942852787,12.7652851607,8.67570087309,6.23219436365
J03WOH,defender_centroid_distance_m,far,33861,19.4737425618,15.7543852091,23.8925918596,20.0826172562,6.34017698196
J03WOH,defender_centroid_distance_m,middle,45148,12.7839598153,8.14895047199,17.8914146684,13.3447632696,6.69431789973
J03WOH,defender_centroid_distance_m,near,33861,14.0308794902,9.07304260702,18.9069853607,14.319549242,6.85281019068
J03WOH,defender_fixed_x_m,far,33861,-1.08142857892,-16.2257137299,13.0785714558,-1.51089993695,21.9332203509
J03WOH,defender_fixed_x_m,middle,45148,-0.931428568704,-17.7971431187,15.8328569957,-0.786707685875,22.8307880701
J03WOH,defender_fixed_x_m,near,33861,-0.722857151713,-17.2171429225,16.0114284243,-0.369282442457,23.3248421114
J03WOH,defender_fixed_y_m,far,33861,-0.64571428299,-13.7571428844,12.9300000327,-0.635769723351,17.3011499338
J03WOH,defender_fixed_y_m,middle,45148,-2.74285714967,-12.720000267,7.19285712923,-2.59955777494,14.7957169979
J03WOH,defender_fixed_y_m,near,33861,-2.54285710199,-12.4785714831,6.89142860685,-2.41052707323,14.5062632857
J03WOH,defender_goalward_offset_from_centroid_m,far,33861,6.52457145452,-9.00371431283,13.2518570559,2.36982319351,14.1349418547
J03WOH,defender_goalward_offset_from_centroid_m,middle,45148,1.556571361,-6.70264287293,8.37500001533,0.491441373306,10.4166819611
J03WOH,defender_goalward_offset_from_centroid_m,near,33861,-3.47485734395,-11.1932861873,5.39485704558,-3.02507835791,11.3470229282
J03WOH,defender_lateral_offset_from_centroid_m,far,33861,1.35771432604,-11.4865714482,14.0634284981,1.3179424256,15.3743760384
J03WOH,defender_lateral_offset_from_centroid_m,middle,45148,-1.07457140854,-7.83200005719,6.47885710342,-0.645845625994,10.6646441342
J03WOH,defender_lateral_offset_from_centroid_m,near,33861,-1.17771419289,-7.7042858805,6.76985726016,-0.456814924275,10.6724678074
J03WOH,defender_own_goal_depth_m,far,33861,48.9699999946,35.200000218,63.7657143729,49.3850833868,21.7634107837
J03WOH,defender_own_goal_depth_m,middle,45148,49.6357142925,35.0642858233,68.4432142462,51.263465207,22.8108472976
J03WOH,defender_own_goal_depth_m,near,33861,53.3028571521,38.4271429607,72.1828572409,54.7799849382,23.2160752116
J03WOH,local_two_neighbor_mean_distance_m,far,33861,12.9065056124,9.79070345758,16.5848168822,13.4785966832,5.45695083345
J03WOH,local_two_neighbor_mean_distance_m,middle,45148,10.1557346494,7.3992037011,13.2049402516,10.5274612201,4.55142696421
J03WOH,local_two_neighbor_mean_distance_m,near,33861,10.3236572285,7.38990992015,13.472819949,10.6348244049,4.71473639742
J03WOH,prior_absolute_path_m,far,33861,3.17083824003,2.13454554228,5.85428321577,4.11374594197,2.92222412888
J03WOH,prior_absolute_path_m,middle,45148,3.28882119535,2.19496950575,6.09496379256,4.23397320745,2.89415343703
J03WOH,prior_absolute_path_m,near,33861,3.22415454265,2.15807864535,6.06966109808,4.18232364197,2.91272035553
J03WOH,prior_attacker_path_m,far,33861,3.13852738865,2.0624851318,5.71517301061,3.99680652288,2.8135346499
J03WOH,prior_attacker_path_m,middle,45148,3.13852738865,2.0624851318,5.71517301061,3.99680652288,2.81352426331
J03WOH,prior_attacker_path_m,near,33861,3.13852738865,2.0624851318,5.71517301061,3.99680652288,2.8135346499
