match_id,variable,near_median,near_q1,near_q3,middle_median,middle_q1,middle_q3,standardized_difference,matches,median_match_standardized_difference,q1_match_standardized_difference,q3_match_standardized_difference,positive_matches,negative_matches,same_sign_matches
J03WMX,defender_goalward_offset_from_centroid_m,-3.25314289502,-10.1528573377,4.68428568414,1.47721438323,-6.65342932556,7.69357155391,-0.330701089558,9,-0.33837393481,-0.367985800146,-0.326760362427,0,9,9
J03WMX,defender_lateral_offset_from_centroid_m,-0.25271427972,-7.62571460009,7.47142885072,-0.71628604957,-7.38628572736,6.69328569685,0.0376441023201,9,0.0177194169715,-0.0205472626054,0.0376441023201,6,3,6
J03WMX,defender_own_goal_depth_m,50.2628571306,34.5957142966,67.3571429934,46.7414285796,30.799999782,63.3400000163,0.144951947706,9,0.151199601843,0.14722473907,0.158645867403,9,0,9
J03WMX,local_two_neighbor_mean_distance_m,10.4450724374,7.69139194431,13.3799760228,10.1558229699,7.43209007734,12.9300407735,0.0961809311132,9,0.0637238532167,0.0461808573277,0.0858829746789,9,0,9
J03WMX,prior_absolute_path_m,3.29370213178,2.16868333367,5.96272347137,3.31265124602,2.12486528985,5.98829517896,0.00089982646865,9,-0.00152729016791,-0.00725503015215,0.00547821257394,4,5,5
J03WMX,prior_attacker_path_m,3.07181004885,2.00103040775,5.39209575065,3.07181004885,2.00103040775,5.39209575065,0,9,0,0,0,1,1,1
J03WMX,prior_defensive_centroid_path_m,2.70866058068,1.24717178688,4.85430746208,2.70866058068,1.24717178688,4.85430746208,0,9,0,0,0,1,0,1
J03WMX,prior_focal_relative_path_m,2.37374127781,1.47335252691,3.65101715769,2.29162035932,1.42661911913,3.54082645965,0.0516574905046,9,0.042553620324,0.0330195469436,0.046608550189,9,0,9
J03WMX,prior_other_nine_mean_absolute_path_m,3.87432415532,2.24009504403,5.63446069649,3.89219102111,2.26050867003,5.63985474073,-0.000127739283742,9,0.00022909975558,-0.000889792176616,0.00105653690075,5,4,5
J03WMX,prior_terminal_speed_mps,1.59279345123,1.03015652484,3.03854768903,1.5959956059,0.994886128962,3.0459925565,-0.000113681335959,9,-0.00500566036727,-0.0136118063754,0.00279310220057,3,6,6
J03WMX,unit_depth_span_m,32.7971425738,27.4242853437,38.2799998692,32.7971425738,27.4242853437,38.2799998692,0,9,0,-3.48262362745e-16,0,0,3,3
J03WMX,unit_width_span_m,38.564285687,33.2828564644,42.7142848969,38.564285687,33.2828564644,42.7142848969,8.06574796814e-16,9,0,0,7.89271440125e-16,3,0,3
J03WN1,attacker_abs_lateral_offset_from_centroid_m,7.49249971254,3.6471071921,12.7753214334,7.49249971254,3.6471071921,12.7753214334,-2.56674885206e-16,9,0,-1.99554850553e-16,0,1,3,3
J03WN1,attacker_defender_start_distance_m,8.25577520189,4.90396947218,12.5666056885,18.6813561138,14.038433012,24.4743403394,-1.52810032904,9,-1.4805641503,-1.52810032904,-1.41343213316,0,9,9
J03WN1,attacker_goalward_offset_from_centroid_m,-6.5304997359,-14.0816784767,3.15435711571,-6.5304997359,-14.0816784767,3.15435711571,7.93977243765e-17,9,0,0,7.45652679375e-17,4,2,4
J03WN1,ball_abs_lateral_offset_from_centroid_m,11.7245714403,5.31985752838,16.2771438505,11.7245714403,5.31985752838,16.2771438505,-2.4284760514e-16,9,0,-2.2762364796e-16,2.28438121718e-16,3,3,3
J03WN1,ball_defender_distance_m,20.493191911,11.8717255944,30.4911265431,20.2036909489,12.4155955429,29.8823609578,0.0157880180517,9,-0.000855850062246,-0.029216940085,0.0157880180517,3,6,6
J03WN1,ball_goalward_offset_from_centroid_m,-1.19999980032,-11.3715715509,8.81700117929,-1.19999980032,-11.3715715509,8.81700117929,3.11611781121e-17,9,2.0972275832e-17,-2.50247544285e-17,3.11611781121e-17,6,3,6
J03WN1,defender_abs_lateral_offset_from_centroid_m,5.9919998319,2.8598573276,10.5488570716,5.9002856476,2.67914280934,10.2545716286,0.033252843571,9,0.0840812139496,0.033252843571,0.097744312508,9,0,9
J03WN1,defender_centroid_distance_m,11.7788112894,7.62586964789,16.443049901,10.4474417799,6.76744756756,15.052294484,0.184738104893,9,0.166664895911,0.14947607846,0.177201166568,9,0,9
J03WN1,defender_fixed_x_m,-2.92000000817,-19.266785826,14.3400001526,-2.01214283705,-19.4828572954,14.4185714722,-0.00269503737524,9,0.00339160718295,-0.0202440338793,0.0181144104085,5,4,5
J03WN1,defender_fixed_y_m,-2.60999996322,-12.7357142653,6.1835714238,-2.86428560529,-13.355714253,6.17571422032,0.0139680371567,9,0.0128834512765,-0.0151126624008,0.0264964923952,6,3,6
J03WN1,defender_goalward_offset_from_centroid_m,-3.45528595448,-10.118428602,3.85907145898,1.23778605613,-5.68414392471,7.04228570546,-0.367985800146,9,-0.33837393481,-0.367985800146,-0.326760362427,0,9,9
J03WN1,defender_lateral_offset_from_centroid_m,0.107857197523,-5.95585711322,6.02664277303,-0.165571463108,-6.09557140895,5.71807153055,0.0225559438123,9,0.0177194169715,-0.0205472626054,0.0376441023201,6,3,6
J03WN1,defender_own_goal_depth_m,54.2599999905,38.2846427645,72.2274998937,50.9742857047,34.559285777,68.644285747,0.151199601843,9,0.151199601843,0.14722473907,0.158645867403,9,0,9
J03WN1,local_two_neighbor_mean_distance_m,8.55654080422,6.24266713516,11.4235216859,8.36897002212,6.1211971532,11.1193146612,0.0637238532167,9,0.0637238532167,0.0461808573277,0.0858829746789,9,0,9
J03WN1,prior_absolute_path_m,3.09118927778,2.0600807456,5.57290725551,3.12224134284,2.0913406352,5.61327230145,-0.00725503015215,9,-0.00152729016791,-0.00725503015215,0.00547821257394,4,5,5
J03WN1,prior_attacker_path_m,2.83542307773,1.73175164271,5.16460582511,2.83542307773,1.73175164271,5.16460582511,-1.59601444786e-16,9,0,0,0,1,1,1
J03WN1,prior_defensive_centroid_path_m,2.50413183609,1.38325532798,4.32632173815,2.50413183609,1.38325532798,4.32632173815,0,9,0,0,0,1,0,1
J03WN1,prior_focal_relative_path_m,2.26163898006,1.41738115522,3.57376165028,2.2235658799,1.3944004681,3.51967926699,0.0330195469436,9,0.042553620324,0.0330195469436,0.046608550189,9,0,9
J03WN1,prior_other_nine_mean_absolute_path_m,3.38476433331,2.25879475577,5.17880354964,3.38574811723,2.25762193607,5.20138878972,0.00105653690075,9,0.00022909975558,-0.000889792176616,0.00105653690075,5,4,5
J03WN1,prior_terminal_speed_mps,1.47988140469,0.961634817586,2.74628679057,1.5004251382,0.975464155093,2.75954977634,-0.0177421415333,9,-0.00500566036727,-0.0136118063754,0.00279310220057,3,6,6
J03WN1,unit_depth_span_m,30.9750001218,25.8442855562,36.4857147591,30.9750001218,25.8442855562,36.4857147591,-8.52138316147e-16,9,0,-3.48262362745e-16,0,0,3,3
J03WN1,unit_width_span_m,33.308570964,28.6785714967,38.1414286409,33.308570964,28.6785714967,38.1414286409,0,9,0,0,7.89271440125e-16,3,0,3
J03WOH,attacker_abs_lateral_offset_from_centroid_m,9.3162856698,4.49342857174,15.8158568961,9.3162856698,4.49342857174,15.8158568961,0,9,0,-1.99554850553e-16,0,1,3,3
J03WOH,attacker_defender_start_distance_m,9.91966869216,5.74576739491,15.0142360342,21.6275362302,16.0420594333,28.3211429267,-1.42772677738,9,-1.4805641503,-1.52810032904,-1.41343213316,0,9,9
J03WOH,attacker_goalward_offset_from_centroid_m,-6.0371429239,-15.0284287299,4.35814317976,-6.0371429239,-15.0284287299,4.35814317976,6.70838313854e-17,9,0,0,7.45652679375e-17,4,2,4
J03WOH,ball_abs_lateral_offset_from_centroid_m,11.9161429422,5.46299995439,18.1037141868,11.9161429422,5.46299995439,18.1037141868,2.28438121718e-16,9,0,-2.2762364796e-16,2.28438121718e-16,3,3,3
J03WOH,ball_defender_distance_m,24.1776902076,14.4722176744,35.8481018088,24.9610972628,15.0709503901,36.2548764377,-0.029216940085,9,-0.000855850062246,-0.029216940085,0.0157880180517,3,6,6
J03WOH,ball_goalward_offset_from_centroid_m,-4.58914299011,-18.8450000352,9.43042797021,-4.58914299011,-18.8450000352,9.43042797021,2.07351879058e-17,9,2.0972275832e-17,-2.50247544285e-17,3.11611781121e-17,6,3,6
J03WOH,defender_abs_lateral_offset_from_centroid_m,7.2572856456,3.83942852787,12.7652851607,7.13271430561,3.62328581555,12.7274290328,0.010200158918,9,0.0840812139496,0.033252843571,0.097744312508,9,0,9
J03WOH,defender_centroid_distance_m,14.0308794902,9.07304260702,18.9069853607,12.7839598153,8.14895047199,17.8914146684,0.144141585445,9,0.166664895911,0.14947607846,0.177201166568,9,0,9
J03WOH,defender_fixed_x_m,-0.722857151713,-17.2171429225,16.0114284243,-0.931428568704,-17.7971431187,15.8328569957,0.0181144104085,9,0.00339160718295,-0.0202440338793,0.0181144104085,5,4,5
J03WOH,defender_fixed_y_m,-2.54285710199,-12.4785714831,6.89142860685,-2.74285714967,-12.720000267,7.19285712923,0.0128834512765,9,0.0128834512765,-0.0151126624008,0.0264964923952,6,3,6
J03WOH,defender_goalward_offset_from_centroid_m,-3.47485734395,-11.1932861873,5.39485704558,1.556571361,-6.70264287293,8.37500001533,-0.324845923556,9,-0.33837393481,-0.367985800146,-0.326760362427,0,9,9
J03WOH,defender_lateral_offset_from_centroid_m,-1.17771419289,-7.7042858805,6.76985726016,-1.07457140854,-7.83200005719,6.47885710342,0.0177194169715,9,0.0177194169715,-0.0205472626054,0.0376441023201,6,3,6
