window_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s
C012627,3.9599999999999795,7.981058778534753,7.776040835798133,-7.201200000000007,-2.934200000000004,0.9743119367460341,1.026365337716951,3.699999344316713,2.0322646880768747,3.699999344316713,1.3280188962412944,0.7774052784436545,46.14928161627958,71.4087591092019,0,Away,17,1,Away_17_1_4,7001,7100,280.04,284.04
C012628,3.9599999999999795,6.565301768143235,6.2854288616315195,0.9298499999999876,-6.216268571428564,0.9573708998617945,1.0445272570373294,1.9748490542280908,1.6547336997716295,1.3408257735813631,1.6555568395487268,0.659130671735729,47.49853362437363,89.61994202379844,0,Away,17,1,Away_17_1_4,7101,7200,284.04,288.04
C012629,3.9599999999999795,5.214867416358366,5.173524359389242,-1.023149999999987,-5.071342857142859,0.992072078987198,1.0079912752114701,1.7094629486191315,1.3202950292902804,1.657817520068037,0.9018833928707194,0.2878727027897048,-23.91062286480612,37.026364853461466,0,Away,17,1,Away_17_1_4,7201,7300,288.04,292.04
C012630,3.9599999999999795,4.65663203679996,3.4561060521438516,2.036100000000012,2.792662857142858,0.7421900688805315,1.3473637575187867,2.3758077640841195,1.1730866689781243,0.8928659778129606,2.1210148706760314,0.3666567565664097,184.2801953091136,188.93584666954195,1,Away,17,1,Away_17_1_4,7301,7400,292.04,296.04
C012631,3.9599999999999795,11.08013893135372,9.906215093485494,-9.905999999999992,-0.06528000000000134,0.8940515236188649,1.118503770288636,4.138592240692882,2.79070470677592,2.0669973937478896,1.9209251610838298,1.0574988696630547,100.32314828203062,152.06445783470258,0,Away,17,1,Away_17_1_4,7401,7500,296.04,300.04
C012632,3.9599999999999795,2.407635284818812,1.5167027724969762,-0.27674999999999983,-1.4912400000000048,0.6299553682654707,1.5874140460988788,1.8330597208077535,0.62023941841279,1.8330597208077535,0.3583916897977926,0.7545835126483669,105.33322660379538,167.35964192127147,1,Away,17,1,Away_17_1_4,7501,7600,300.04,304.04
C012633,3.9599999999999795,5.22019450713764,4.526696044823695,-0.21855000000000757,4.521417142857146,0.8671508386582694,1.1532019060804766,2.367558061538596,1.3088734527775179,0.3824825993105599,0.48277998115485854,0.9407617494343113,-110.32555707360423,110.62708835547166,0,Away,17,1,Away_17_1_4,7601,7700,304.04,308.04
C012634,3.9599999999999795,2.254367998818371,1.677775303605881,-1.2703500000000005,1.0959657142857182,0.7442331085631487,1.343665027118515,0.9514012229281218,0.5678702504825844,0.4278250777989648,0.9514012229281218,0.5076506319483539,-107.30811239129004,112.39630116819008,0,Away,17,1,Away_17_1_4,7701,7800,308.04,312.04
C012635,3.9599999999999795,5.854056007935391,5.6913771001848215,4.633650000000003,3.304702857142857,0.9722109068430415,1.0285833999200802,1.6489262755652374,1.4734248294220706,0.991082743821689,1.457661042752963,0.5805922051862483,-51.340905746641866,52.78832972684736,0,Away,17,1,Away_17_1_4,7801,7900,312.04,316.04
C012636,3.9599999999999795,6.255459405432957,6.243645448367181,6.148049999999991,1.088388571428574,0.99811141655631,1.0018921569399597,1.6331493555704595,1.5785202099980769,1.4655358639829639,1.5726973708903877,0.16487803117108654,-4.522091399222417,26.084739311362025,0,Away,17,1,Away_17_1_4,7901,8000,316.04,320.04
C012637,3.9599999999999795,6.150814690633643,5.948097426545359,5.2903499999999966,2.718834285714294,0.9670422091569465,1.034081026175461,1.7548061993255373,1.5534029776971383,1.569930503871968,1.7474502886997876,0.7167088623479834,37.860178907806436,51.409586532379215,0,Away,17,1,Away_17_1_4,8001,8100,320.04,324.04
C012638,3.9599999999999795,6.3258905181877285,6.255448424813524,4.994099999999996,3.766908571428573,0.988864477946358,1.0112609182572398,1.954821746987784,1.5990022802333774,1.7529650686435985,0.5859842626915265,0.40462335160312496,-28.5979522251468,37.86030394933509,0,Away,17,1,Away_17_1_4,8101,8200,324.04,328.04
C012639,3.9599999999999795,0.7544300208137371,0.49948234347866766,0.43395000000000294,-0.24732571428571504,0.6620658373853152,1.5104238030907653,0.5484051656985326,0.1940915568604224,0.5484051656985326,0.2901759340538679,0.20037277311683657,0.0,0.0,0,Away,17,1,Away_17_1_4,8201,8300,328.04,332.04
C012640,3.9599999999999795,1.5483303973744527,1.2316456821667516,1.0242000000000004,-0.6840800000000016,0.7954669650969121,1.2571232293451302,0.8100512581410146,0.38993764055726143,0.28550412136467584,0.8100512581410146,0.3768132937950659,4.373488904302985,15.87685800337262,0,Away,17,1,Away_17_1_4,8301,8400,332.04,336.04
C012641,3.9599999999999795,3.077492888192814,2.9828712557972126,2.5797000000000025,-1.497554285714287,0.9692536633443967,1.031721661540606,1.7418784902346776,0.7775152146793153,0.8141992631107614,1.7418784902346776,0.31503098074265007,-24.602116518011474,80.82340722502666,0,Away,17,1,Away_17_1_4,8401,8500,336.04,340.04
C012642,3.9599999999999795,13.569324517294678,13.459431593696287,9.064350000000012,-9.949565714285704,0.9919013711066953,1.008164752191308,4.395157029911138,3.4107244325394803,1.8393303215801469,1.9115792554840907,0.3751966817566729,21.089144137464025,55.895579262517394,0,Away,17,1,Away_17_1_4,8501,8600,340.04,344.04
C012643,3.9599999999999795,7.868730487830067,7.656080186964645,5.998499999999993,4.757474285714288,0.9729752720347569,1.0277753492221102,2.3982290471325918,1.9859189043000822,1.873628234255578,1.3163403892634082,0.6101374273123239,40.756810740160205,79.70322501038014,0,Away,17,1,Away_17_1_4,8601,8700,344.04,348.04
C012644,3.9599999999999795,10.390044774822163,9.780996005084539,-9.191550000000007,3.344142857142856,0.9413815067271403,1.0622685838355335,4.036655661538458,2.615026367975854,1.7515174270304341,4.036655661538458,1.614953592843582,48.84260716554232,59.23664959251338,0,Away,17,1,Away_17_1_5,8901,9000,356.04,360.04
C012645,3.9599999999999795,11.591996508085225,5.059263565787024,1.5379500000000021,4.819840000000003,0.4364445384587781,2.291241868969909,4.929059770835006,2.930219607026425,3.2220480005102203,4.929059770835006,4.7541937543351365,-167.9993735898983,167.9993735898983,0,Away,17,1,Away_17_1_6,9301,9400,372.04,376.04
C012646,3.9599999999999795,26.120225136693065,26.06945563896604,25.97085,-2.265274285714291,0.9980563146963192,1.0019474705736142,7.608774804909678,6.579774239415506,4.971795524221437,7.608774804909678,0.45738805410509076,-2.699802158229231,23.195607499193056,0,Away,17,1,Away_17_1_6,9401,9500,376.04,380.04
C012647,3.9599999999999795,25.51448037200218,25.428341297539102,25.39425,1.316285714285712,0.9966239142162738,1.0033875223497732,7.668796529801707,6.454782689799418,7.616259679883455,4.484144004038536,0.42011029664558625,-15.495763933349764,35.194924039905786,0,Away,17,1,Away_17_1_6,9501,9600,380.04,384.04
C012648,3.9599999999999795,2.9961293225432755,2.2546257255917204,1.473150000000004,-1.706799999999994,0.7525128199999969,1.3288810149440433,1.7486337173797308,0.7561437565616826,0.7111425925855916,0.5709178800536261,0.46054523915604584,-189.93737855001254,288.7518202151267,1,Away,17,1,Away_17_1_7,10401,10500,416.04,420.04
C012649,3.9599999999999795,8.697931622890653,7.712078210346423,-6.58635000000001,4.011999999999993,0.8866565690227174,1.127832392988653,4.0844646567049105,2.180138209818222,0.5655304095556395,4.0844646567049105,1.3089313691865958,-31.369913207733116,222.10837100013447,0,Away,17,1,Away_17_1_7,10501,10600,420.04,424.04
C012650,3.9599999999999795,7.84087607072993,1.256662764903097,0.998100000000008,0.7635428571428591,0.16027070872784635,6.2394433015086195,4.077252476249702,2.0009915424450013,4.077252476249702,2.094485106712212,3.0392702661915414,-236.94831724611748,236.94831724611748,0,Away,17,1,Away_17_1_7,10601,10700,424.04,428.04
C012651,3.9599999999999795,7.809464883123716,3.9942321675342525,-3.1261500000000098,-2.4861771428571444,0.5114604172388052,1.9551855164054497,2.7878501978688295,1.9732509759896348,2.0884755208696952,2.6951961838390655,2.040136386864539,-136.40922121442014,258.2777493368771,1,Away,17,1,Away_17_1_7,10701,10800,428.04,432.04
C012652,3.9599999999999795,9.220628435389163,9.002585259140835,-3.997949999999989,8.066159999999996,0.9763526772848292,1.0242200623456397,3.08258921200835,2.3316363732125724,2.6479264365268738,1.776225252594817,0.8962532599598416,-2.9421946591308816,67.64279336490168,0,Away,17,1,Away_17_1_7,10801,10900,432.04,436.04
C012653,3.9599999999999795,7.157926351234421,7.130016305635664,-2.9785499999999985,6.478068571428558,0.9961008196746892,1.0039144434461806,1.9148985642808882,1.8071301644552689,1.764857664665427,1.5642995759326148,0.22194037278799697,23.29010729344224,29.96388955791802,0,Away,17,1,Away_17_1_7,10901,11000,436.04,440.04
C012654,3.9599999999999795,6.01469487940932,5.384974163587047,-5.1349500000000035,-1.6217999999999932,0.8953029657451026,1.1169403411590006,1.6138669637019811,1.5192435081055458,1.5569788253207613,1.3343883047889182,1.1088354112297913,88.07409384690952,94.621749890663,0,Away,17,1,Away_17_1_7,11001,11100,440.04,444.04
C012655,3.9599999999999795,3.4966026738966582,3.3401569290079736,-3.047399999999996,-1.3674800000000005,0.9552577860628529,1.0468378427163147,1.3232978867935439,0.8873836473421066,1.3232978867935439,0.5766996010459682,0.47280577875993546,-33.24596295871254,71.9222208165562,0,Away,17,1,Away_17_1_7,11101,11200,444.04,448.04
C012656,3.9599999999999795,1.6038966084386372,1.5998722865482948,-1.5650999999999868,-0.33174285714286356,0.9974909094082691,1.002515401963131,0.5651932846200314,0.4066260849558625,0.5651932846200314,0.06416497590311485,0.012429746796525266,1.8150651884790767,13.980738687572451,0,Away,17,1,Away_17_1_7,11201,11300,448.04,452.04
C012657,3.9599999999999795,2.023960190564026,1.9933360034630507,-0.16289999999999338,1.9866685714285737,0.9848691751726395,1.0153632839861275,1.084534067761204,0.506553071659964,0.05630240189575109,0.7497483327753675,0.060370195673158246,17.334858487834254,21.306511531448034,0,Away,17,1,Away_17_1_7,11301,11400,452.04,456.04
C012658,3.9599999999999795,1.5205284731716306,1.180852937312335,-0.5412000000000035,1.0495314285714201,0.7766069219665612,1.287652700117264,0.7607248188402498,0.3875956635740237,0.7463545281112413,0.3097545296236752,0.15838738818496,-7.639237030440408,17.575379638444506,0,Away,17,1,Away_17_1_7,11401,11500,456.04,460.04
C012659,3.9599999999999795,9.196045595311533,8.547907931848888,-5.989049999999992,6.099017142857136,0.9295199597756357,1.0758241278018135,3.629280507387201,2.3006758126794824,0.16644138515974374,2.819422688634158,1.2537712471556357,-40.640245701107574,111.02488758414064,0,Away,17,1,Away_17_1_8,11601,11700,464.04,468.04
C012660,3.9599999999999795,8.266816372015969,0.7533113663224583,0.31184999999999263,-0.6857314285714295,0.09112472473351356,10.97397004956025,2.9065601436432105,2.094981682117033,2.82775891130264,2.9065601436432105,3.6707696136887695,-221.89356659811872,222.05458596193623,0,Away,17,1,Away_17_1_8,11701,11800,468.04,472.04
C012661,3.9599999999999795,12.658791304001701,12.552974052745428,-10.44285,-6.965919999999997,0.9916408092435475,1.008429655857779,3.784148689746219,3.193905267586519,2.9207441586078753,3.784148689746219,0.7486865540454131,12.387003029542772,31.99321498003007,0,Away,17,1,Away_17_1_8,11801,11900,472.04,476.04
C012662,3.9599999999999795,12.713408463250012,12.623521177978004,-8.437949999999994,-9.389051428571435,0.9929297256882889,1.0071206190416044,4.080523525989649,3.2162708075056434,3.791869169312049,1.036221777759507,0.372696422650533,-34.388209657470334,55.913447905718925,0,Away,17,1,Away_17_1_8,11901,12000,476.04,480.04
C012663,3.9599999999999795,5.155257628982783,5.011627366401588,4.9719000000000015,-0.6297771428571366,0.9721390718140432,1.0286594058337428,1.9692080675391428,1.2911867491793154,0.23723419336177679,1.9692080675391428,0.4574246363162002,65.23049241376613,79.95426359978154,0,Away,17,1,Away_17_1_9,12701,12800,508.04,512.04
C012664,3.9600000000000364,15.89699575315615,15.891272618930664,15.519599999999999,3.416805714285708,0.9996399864279797,1.0003601432284703,5.484663720558063,3.9944943997639366,2.0245461474917326,5.481823374711501,0.13608694068399718,-2.051144550566194,25.79499883579182,0,Away,17,1,Away_17_1_9,12801,12900,512.04,516.04
C012665,3.9600000000000364,21.083895576041787,21.08297174624385,20.801250000000003,3.435068571428573,0.9999561831543604,1.0000438187656397,5.629829933638373,5.325837084275379,5.486319026498047,4.346649322370955,0.03561194874136215,0.043241068261646184,8.771057698518781,0,Away,17,1,Away_17_1_9,12901,13000,516.04,520.04
C012666,3.9600000000000364,9.763604034940503,9.703250137992905,9.554550000000006,1.6922285714285792,0.9938184817069995,1.0062199671336187,4.3038814168182755,2.4839398229032685,4.3038814168182755,1.3048712819674975,0.4344485982140706,-18.826848045857027,29.76994684642726,0,Away,17,1,Away_17_1_9,13001,13100,520.04,524.04
C012667,3.9600000000000364,3.019330315545315,2.9396168860209606,2.7308999999999983,-1.0879028571428506,0.9735989702372272,1.027116945035737,1.2977560151075107,0.7678101390373923,1.2977560151075107,0.6310034283041617,0.32203283843414326,-28.267019096072644,74.88530748718726,0,Away,17,1,Away_17_1_9,13101,13200,524.04,528.04
C012668,3.9600000000000364,2.2583429938031454,2.19148628553215,2.1172499999999985,-0.5655657142857109,0.9703956801715024,1.0305074728107462,0.6761175027699583,0.5709088947972973,0.6323146346517438,0.32777403436263297,0.22666060491555992,23.133302599312575,77.50965285609672,0,Away,17,1,Away_17_1_9,13201,13300,528.04,532.04
C012669,3.9600000000000364,1.1582276919007637,1.0896689091992613,0.9628500000000031,0.5101942857142774,0.940807163236625,1.0629170770338694,0.36833924026460674,0.2927600201888577,0.32030972136697067,0.3395406636106575,0.09779290829963395,0.0,0.0,0,Away,17,1,Away_17_1_9,13301,13400,532.04,536.04
C012670,3.9600000000000364,3.404954684876633,3.376878792565033,3.0736499999999936,-1.3985657142857164,0.991754400598545,1.0083141545895622,1.0628654689583827,0.8547556910796351,0.35170198604798797,1.0628654689583827,0.14039280090354622,-16.671436852834127,56.910475515784206,0,Away,17,1,Away_17_1_9,13401,13500,536.04,540.04
C012671,3.9600000000000364,7.672265415947497,3.58796319046484,2.5230000000000032,2.551068571428573,0.46765368453063866,2.1383344835690785,4.687156358156136,1.9288491283260214,1.078277433915658,4.687156358156136,2.625654783163099,137.07697328605084,171.19992266283595,0,Away,17,1,Away_17_1_9,13501,13600,540.04,544.04
C012672,3.9600000000000364,11.176511396623567,10.479774303614267,-5.4114,8.974542857142858,0.9376605929807592,1.0664839788361673,4.8040962593046155,2.8414139341255775,4.728608496972704,3.071091177484932,1.790179615941707,43.12684905566334,90.22053256583312,0,Away,17,1,Away_17_1_9,13601,13700,544.04,548.04
C012673,3.9600000000000364,15.45026804309961,13.051949664035734,12.585,-3.459937142857143,0.8447717300195958,1.183751733710127,5.760303898238327,3.8923208329954972,2.9753822220622923,5.760303898238327,1.4258102737264715,-158.85551658192514,159.20364930163115,0,Away,17,1,Away_17_1_9,13701,13800,548.04,552.04
C012674,3.9600000000000364,3.3796078506047023,1.7739846600129425,0.6424499999999966,1.653565714285719,0.5249084327033768,1.9050941796644654,1.482609807679744,0.8508420170318947,0.5940054380724473,0.6352574853593392,1.185608139192675,-117.51397766972619,285.8403075957995,1,Away,17,1,Away_17_1_10,14601,14700,584.04,588.04
C012675,3.9600000000000364,4.175598461593354,1.9305890528995429,-1.5993000000000137,1.0813942857142855,0.46235026443679056,2.162862394418968,1.942789421090596,1.049777162881202,0.5877547482867763,1.5507129762460117,0.9764970899263222,203.33925460748486,353.4774033887202,0,Away,17,1,Away_17_1_10,14701,14800,588.04,592.04
C012676,3.9600000000000364,6.863336443860875,6.6414427856185565,-4.882799999999989,4.501891428571426,0.9676697099060622,1.0334104599565035,1.9445158127871396,1.7314489326500808,1.561482168487604,1.9445158127871396,0.6946879320072366,7.625120259394437,79.08203745069521,0,Away,17,1,Away_17_1_10,14801,14900,592.04,596.04
C012677,3.9600000000000364,8.846181361311865,8.817921722939477,-8.65995000000001,1.6616285714285723,0.996805442120373,1.0032047957852555,3.273249042956442,2.2311666024866312,1.9621262158682677,3.273249042956442,0.21068971148623072,16.684073580385764,36.477618777151555,0,Away,17,1,Away_17_1_10,14901,15000,596.04,600.04
C012678,3.9600000000000364,16.50642088049573,15.983179542009154,-15.40815,4.248639999999995,0.9683007393138237,1.0327369993630695,4.403681229228382,4.15955112576438,3.294590564047667,4.256591050051605,1.8492604278695413,-36.840388490361924,48.48761568259795,0,Away,17,1,Away_17_1_10,15001,15100,600.04,604.04
C012679,3.9600000000000364,13.78570000542959,13.144823148331058,-4.242750000000008,12.441279999999999,0.9535114751629502,1.0487550764180422,4.2473374950933955,3.488898376308295,4.2473374950933955,3.066931751545718,1.5977928649931343,-12.328769512661843,97.72403267032792,0,Away,17,1,Away_17_1_10,15101,15200,604.04,608.04
C012680,3.9600000000000364,10.737534616806352,7.9945510738712855,3.0559499999999957,7.387422857142845,0.7445425192258046,1.3431066382076164,3.619494806511035,2.7152685030810324,3.088484887947318,3.3081329760167018,3.311633589885293,-101.24606621269992,109.96378759494013,0,Away,17,1,Away_17_1_10,15201,15300,608.04,612.04
C012681,3.9600000000000364,12.437238366166563,12.246122514724867,12.245850000000011,-0.0816971428571378,0.9846335781453225,1.0156062338272296,3.933966646113539,3.142335254105093,3.30256625634834,3.933966646113539,0.7927736752859119,-24.21157939273034,59.667018636344686,0,Away,17,1,Away_17_1_10,15301,15400,612.04,616.04
C012682,3.9600000000000364,12.916756209122134,12.304864688697354,11.3082,-4.851217142857145,0.9526280816546923,1.0497276106568514,3.941297886726397,3.2686020311477613,3.941297886726397,0.9098681005839883,1.8212867893517775,-41.04184821455724,56.04182283999819,0,Away,17,1,Away_17_1_10,15401,15500,616.04,620.04
C012683,3.9600000000000364,7.871362648086526,7.52650510818892,-6.569550000000007,-3.672777142857136,0.956188330367241,1.045819080029906,3.413191734670382,1.9761643390936965,0.83236770720749,3.3426720509305836,0.3273077212203056,-106.63877560571447,184.49510681119838,1,Away,17,1,Away_17_1_10,15501,15600,620.04,624.04
C012684,3.9600000000000364,11.674082424256683,11.493873339999482,-9.79379999999999,-6.0158628571428565,0.9845633191793507,1.015678708032223,3.3274539910450582,2.9517951459745917,3.3274539910450582,2.407139916278398,0.8404437951015454,-22.228671819560958,42.832178119268505,0,Away,17,1,Away_17_1_10,15601,15700,624.04,628.04
C012685,3.9600000000000364,5.508117609949285,5.38325657572171,-4.900349999999996,-2.2284571428571525,0.9773314509475906,1.0231943308796936,2.377877237022084,1.4008081748575207,2.377877237022084,0.7897482193720694,0.36989272820636515,52.827544726571894,75.15821865807679,0,Away,17,1,Away_17_1_10,15701,15800,628.04,632.04
C012686,3.9600000000000364,1.801296373654754,1.5356763536318663,-0.4768499999999989,-1.4597657142857088,0.8525395243626922,1.172966145760269,0.9932708034732792,0.458180785770903,0.7856692357221287,0.2684988123719266,0.11229079720618672,-5.5042360821979965,26.48378165236621,0,Away,17,1,Away_17_1_10,15801,15900,632.04,636.04
C012687,3.9600000000000364,7.394884598400126,6.284272249308626,4.743149999999986,4.122451428571431,0.849813430579866,1.176728872498114,2.8405086317430066,1.8771262359174359,2.8405086317430066,1.387533474961055,1.4285268756892928,118.44405115908629,123.49423532240804,0,Away,17,1,Away_17_1_11,16001,16100,640.04,644.04
C012688,3.9600000000000364,8.632897788390002,8.136914339307786,-7.750500000000002,-2.477725714285711,0.9425472811980652,1.0609547339937229,2.6768742301619617,2.1721646378737223,1.3940190776234729,2.2200965965396096,1.1273820584331284,82.63110289153508,82.76351854843178,0,Away,17,1,Away_17_1_11,16101,16200,644.04,648.04
C012689,3.9600000000000364,5.872447650586231,4.5965704465086,-0.02384999999998172,-4.596508571428565,0.78273502294222,1.27757155447204,2.172907016665106,1.489840982813188,2.172907016665106,2.0541839959069383,1.7128306171914194,80.69783381748235,110.3359493671469,0,Away,17,1,Away_17_1_11,16201,16300,648.04,652.04
C012690,3.9600000000000364,10.101111235693025,9.750883262556384,7.0033499999999975,-6.784748571428587,0.965327777809328,1.03591756394844,3.8648072720418845,2.545795044286203,2.05172353629671,3.8648072720418845,1.1802621147937047,38.100840563299165,51.56368334591352,0,Away,17,1,Away_17_1_11,16301,16400,652.04,656.04
C012691,3.9600000000000364,7.668546402935518,7.56876407685588,-2.7589499999999987,7.048005714285711,0.9869881042851301,1.013183437225208,2.920503608377611,1.9375498024976903,2.0413201763830298,2.920503608377611,0.4101204810673838,-38.880476200994664,72.71276126057921,0,Away,17,1,Away_17_1_13,18301,18400,732.04,736.04
C012692,3.9600000000000364,16.309401618620743,16.06030072877357,-2.129400000000004,15.918508571428568,0.9847265463398258,1.0155103502763734,4.579592668037405,4.1071399148706575,2.978951021549675,4.443873036275211,1.2255583440792988,-28.927921297671272,37.506922053523745,0,Away,17,1,Away_17_1_13,18401,18500,736.04,740.04
C012693,3.9600000000000364,9.15420115420367,8.850362972675192,3.753149999999991,8.015160000000009,0.9668088808176393,1.0343305898827602,4.429332670176875,2.3328436152526444,4.429332670176875,0.4898669969957191,0.21112891057018396,2.2997249176503285,35.11199403427227,0,Away,17,1,Away_17_1_13,18501,18600,740.04,744.04
C012694,3.9600000000000364,15.497739216566863,15.444640228199656,-15.189900000000023,-2.79353714285714,0.996573759073811,1.0034380204124311,5.57094257267255,3.8797979165419267,0.536311240021557,4.99113460591709,0.2975558281031549,-16.2305185329617,47.62936458433071,0,Away,17,1,Away_17_1_13,18601,18700,744.04,748.04
C012695,3.9600000000000364,9.563671368860701,1.3080761043234461,-0.22709999999999297,1.2882114285714152,0.13677551788140063,7.3112499626366585,4.946629084258849,2.4403841330577163,4.946629084258849,2.602734081498231,4.425213739483973,-168.27540457149362,203.9792752694316,1,Away,17,1,Away_17_1_13,18701,18800,748.04,752.04
C012696,3.9600000000000364,9.330318931249337,8.111091946006992,6.82289999999999,4.386097142857146,0.8693263334055088,1.1503160108846453,3.0106693711724346,2.358304397882747,2.572466507043418,1.9030100807281058,2.042130486425706,-17.17721205892071,142.88381600986457,0,Away,17,1,Away_17_1_13,18801,18900,752.04,756.04
C012697,3.9600000000000364,10.259232504179387,7.749905948316199,-3.9236999999999966,-6.683234285714278,0.7554079649875424,1.323788001118695,4.0422887360632425,2.5829817193324884,1.8173593287658558,4.023143209856891,1.9667212601312825,-171.49195155141342,182.67386715908592,0,Away,17,1,Away_17_1_13,18901,19000,756.04,760.04
C012698,3.9600000000000364,7.924226444525777,7.502102840663258,-6.258449999999996,-4.136828571428573,0.9467299922815645,1.0562673710062336,4.013422890404654,2.0211908400354544,4.013422890404654,0.3664012521148787,0.8870462213704522,40.300137483927344,53.22079721717603,0,Away,17,1,Away_17_1_13,19001,19100,760.04,764.04
C012699,3.9600000000000364,3.959403313428739,2.260480148445982,-2.2349999999999994,0.3384457142857187,0.5709143447901158,1.7515762375310926,1.738182179981469,0.9939194695709702,0.40686412137900213,1.735174873562278,1.1314403611050785,164.02246572454203,167.4449491110825,1,Away,17,1,Away_17_1_13,19101,19200,764.04,768.04
C012700,3.9600000000000364,7.022622910587146,6.9893005104159025,-5.1172499999999985,-4.760680000000001,0.9952549922449905,1.0047676301972686,2.023052477449203,1.773198949912065,1.754322226529496,1.7185077031455678,0.2126046305962016,-14.254996962148999,53.48887487414933,0,Away,17,1,Away_17_1_13,19201,19300,768.04,772.04
C012701,3.9600000000000364,9.376090888218105,9.369161833657989,-8.358600000000003,-4.232611428571431,0.9992609868395342,1.0007395597048205,2.6922734686246264,2.3613211918501578,1.7298469795647717,2.6922734686246264,0.08376831481131389,6.964723281529009,22.671264553051667,0,Away,17,1,Away_17_1_13,19301,19400,772.04,776.04
C012702,3.9600000000000364,12.489334615030808,12.360270711183754,-11.538600000000002,-4.431365714285711,0.9896660704652971,1.010441834718901,3.4054640525514004,3.1495393451476503,2.7205691389971283,2.3771379016216407,0.8219207477118525,-20.60691692956027,26.560410177179563,0,Away,17,1,Away_17_1_13,19401,19500,776.04,780.04
C012703,3.9600000000000364,6.139342580113907,5.030083063196983,-0.25439999999999685,-5.023645714285706,0.8193194951345518,1.2205250893435364,2.3075611653643677,1.557911256682098,2.3075611653643677,2.221196782810597,1.3570006549932108,101.6500260123338,104.45093628166384,0,Away,17,1,Away_17_1_13,19501,19600,780.04,784.04
C012704,3.9600000000000364,8.989564721124022,8.547086203606918,-7.581449999999997,3.946428571428573,0.9507786493291103,1.0517695161808918,2.569690504127363,2.267384801763866,1.9993621482881276,1.9948997625211606,0.6931722683707146,-80.1520632073849,122.94356005119455,0,Away,17,1,Away_17_1_14,20201,20300,808.04,812.04
C012705,3.9600000000000364,4.4335772055829175,4.422155379011746,-3.7083000000000084,2.4091428571428573,0.9974237898560131,1.0025828641447974,1.9865694590343175,1.128259995986054,1.9865694590343175,0.20795594424066452,0.07801720825557337,3.87966099526817,36.18378507569742,0,Away,17,1,Away_17_1_14,20301,20400,812.04,816.04
C012706,3.9600000000000364,5.082813072846759,3.1918397111933814,2.147100000000009,2.361737142857141,0.6279671641368685,1.592439950860305,3.0068769784080627,1.2727418032248774,0.20385350131918958,3.0068769784080627,1.6563392893186708,142.74889469543086,154.05928152137494,0,Away,17,1,Away_17_1_14,20401,20500,816.04,820.04
C012707,3.9600000000000364,22.20012460008892,18.42197886278508,-13.310550000000006,12.73572,0.8298142102639952,1.2050890279185051,6.992594337782901,5.581130923811106,3.1099773788906484,6.992594337782901,5.462334026875463,-71.84661688096026,129.35795040501822,0,Away,17,1,Away_17_1_14,20501,20600,820.04,824.04
C012708,3.9600000000000364,25.862438798872002,25.378468458313233,17.065800000000003,18.783639999999984,0.9812867477687418,1.019070116124373,7.970527621984791,6.535863721362822,7.025402164488305,3.0356686551217535,2.079449928581321,-37.79052004713085,43.62144995897482,0,Away,17,1,Away_17_1_14,20601,20700,824.04,828.04
C012709,3.9600000000000364,8.714717855128534,7.972264217656269,7.632300000000008,2.3032571428571345,0.9148046270900971,1.0931295824124774,3.001452388439311,2.208693987666499,3.001452388439311,1.2898030031727117,1.4337229503185527,-87.80766408095782,94.3980678462286,0,Away,17,1,Away_17_1_14,20701,20800,828.04,832.04
C012710,3.9600000000000364,4.151180314479798,3.3900186483443453,-1.2272999999999925,-3.1600571428571413,0.8166397004051035,1.2245302297989413,1.4876626115898772,1.0505587857177108,1.2763707097773909,1.4876626115898772,0.5807311017397808,-22.204028661902747,196.738960507905,0,Away,17,1,Away_17_1_14,20801,20900,832.04,836.04
C012711,3.9600000000000364,6.867242862073259,6.672993929454197,-0.1633499999999941,-6.670994285714279,0.9717136940515284,1.029109712173071,1.9055139917328463,1.731886214714706,1.5075499196406092,1.902222894420469,0.7198548927957932,-39.65248833642885,42.7060469305722,0,Away,17,1,Away_17_1_14,20901,21000,836.04,840.04
C012712,3.9600000000000364,6.57060519909787,6.565553274604157,-3.2927999999999997,-5.6801371428571485,0.9992311325455367,1.000769459066497,1.9079546105519165,1.6617188497044313,1.9067549929980347,0.9000479607410082,0.07690802178680949,6.171600443532347,20.142908463054415,0,Away,17,1,Away_17_1_14,21001,21100,840.04,844.04
C012713,3.9600000000000364,2.954195952127034,2.5855654917129254,-1.010549999999995,-2.379902857142852,0.8752180063923339,1.1425724707401987,1.6120227121521091,0.7471388699608732,0.8589881929123686,1.6120227121521091,0.24356107243014824,-19.430939973762168,34.64769834691072,0,Away,17,1,Away_17_1_14,21101,21200,844.04,848.04
C012714,3.9600000000000364,5.942483270938275,5.8803335047418654,-5.186250000000001,-2.771485714285703,0.989541448690255,1.010569088665854,1.6235682959102857,1.501804397568773,1.6183579834219244,0.9307658308561837,0.2992897951418492,-25.475417187164894,53.362297500042395,0,Away,17,1,Away_17_1_14,21201,21300,848.04,852.04
